Tahiti Completion Time (ms);Devastator Completion Time (ms);AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms);Matrix Width (elements);Matrix Height (elements);Branch count (per thread);Read accesses to global memory (per thread);Write accesses to global memory (per thread);Read accesses to local memory (per thread);Write accesses to local memory (per thread);Read accesses to constant memory (per thread);Arithmetic operations (per thread);Logic operations (per thread);Bitwise operations (per thread);Comparison operations (per thread);Pown operations (per thread);Sqrt operations (per thread);Hypot operations (per thread);Data size transf from host to device (bytes);Data size transf from device to host (bytes);Data size allocated locally (bytes);Global work size dim 1 (number of threads);Global work size dim 2 (number of threads);Global work size dim 3 (number of threads);Local work size dim 1 (number of threads);Local work size dim 2 (number of threads);Local work size dim 3 (number of threads);Kernel calls;Computation density;Memory access density
4,64;3,94;1,84;442;442;1;9;1;0;0;0;27;0;0;2;0;0;1;788544;781456;0;448;448;1;16;16;1;1;3,452;1,151
4,94;4,16;2,64;444;444;1;9;1;0;0;0;27;0;0;2;0;0;1;795664;788544;0;448;448;1;16;16;1;1;3,421;1,140
5,05;4,41;2,35;446;446;1;9;1;0;0;0;27;0;0;2;0;0;1;802816;795664;0;448;448;1;16;16;1;1;3,390;1,130
4,43;3,92;2,22;448;448;1;9;1;0;0;0;27;0;0;2;0;0;1;810000;802816;0;448;448;1;16;16;1;1;3,360;1,120
4,33;4,20;2,04;450;450;1;9;1;0;0;0;27;0;0;2;0;0;1;817216;810000;0;464;464;1;16;16;1;1;3,572;1,191
4,64;3,96;2,40;452;452;1;9;1;0;0;0;27;0;0;2;0;0;1;824464;817216;0;464;464;1;16;16;1;1;3,541;1,180
4,52;3,88;2,79;454;454;1;9;1;0;0;0;27;0;0;2;0;0;1;831744;824464;0;464;464;1;16;16;1;1;3,510;1,170
4,62;4,03;2,19;456;456;1;9;1;0;0;0;27;0;0;2;0;0;1;839056;831744;0;464;464;1;16;16;1;1;3,479;1,160
4,67;3,96;2,25;458;458;1;9;1;0;0;0;27;0;0;2;0;0;1;846400;839056;0;464;464;1;16;16;1;1;3,449;1,150
4,88;4,74;2,10;460;460;1;9;1;0;0;0;27;0;0;2;0;0;1;853776;846400;0;464;464;1;16;16;1;1;3,419;1,140
4,60;4,00;2,48;462;462;1;9;1;0;0;0;27;0;0;2;0;0;1;861184;853776;0;464;464;1;16;16;1;1;3,390;1,130
4,84;3,39;2,40;464;464;1;9;1;0;0;0;27;0;0;2;0;0;1;868624;861184;0;464;464;1;16;16;1;1;3,360;1,120
5,08;4,04;2,35;466;466;1;9;1;0;0;0;27;0;0;2;0;0;1;876096;868624;0;480;480;1;16;16;1;1;3,566;1,189
4,66;4,03;2,43;468;468;1;9;1;0;0;0;27;0;0;2;0;0;1;883600;876096;0;480;480;1;16;16;1;1;3,535;1,178
5,04;3,66;3,13;470;470;1;9;1;0;0;0;27;0;0;2;0;0;1;891136;883600;0;480;480;1;16;16;1;1;3,505;1,168
4,88;3,82;2,80;472;472;1;9;1;0;0;0;27;0;0;2;0;0;1;898704;891136;0;480;480;1;16;16;1;1;3,476;1,159
4,75;3,94;2,23;474;474;1;9;1;0;0;0;27;0;0;2;0;0;1;906304;898704;0;480;480;1;16;16;1;1;3,446;1,149
5,14;4,10;3,03;476;476;1;9;1;0;0;0;27;0;0;2;0;0;1;913936;906304;0;480;480;1;16;16;1;1;3,418;1,139
5,26;4,81;2,56;478;478;1;9;1;0;0;0;27;0;0;2;0;0;1;921600;913936;0;480;480;1;16;16;1;1;3,389;1,130
4,46;3,83;2,06;480;480;1;9;1;0;0;0;27;0;0;2;0;0;1;929296;921600;0;480;480;1;16;16;1;1;3,361;1,120
5,37;3,81;2,82;482;482;1;9;1;0;0;0;27;0;0;2;0;0;1;937024;929296;0;496;496;1;16;16;1;1;3,559;1,186
4,78;4,15;2,47;484;484;1;9;1;0;0;0;27;0;0;2;0;0;1;944784;937024;0;496;496;1;16;16;1;1;3,530;1,177
4,43;3,71;2,50;486;486;1;9;1;0;0;0;27;0;0;2;0;0;1;952576;944784;0;496;496;1;16;16;1;1;3,501;1,167
4,63;4,11;2,61;488;488;1;9;1;0;0;0;27;0;0;2;0;0;1;960400;952576;0;496;496;1;16;16;1;1;3,472;1,157
5,07;4,27;2,56;490;490;1;9;1;0;0;0;27;0;0;2;0;0;1;968256;960400;0;496;496;1;16;16;1;1;3,444;1,148
5,35;4,20;1,95;492;492;1;9;1;0;0;0;27;0;0;2;0;0;1;976144;968256;0;496;496;1;16;16;1;1;3,416;1,139
4,90;3,91;2,28;494;494;1;9;1;0;0;0;27;0;0;2;0;0;1;984064;976144;0;496;496;1;16;16;1;1;3,389;1,130
4,87;4,17;2,15;496;496;1;9;1;0;0;0;27;0;0;2;0;0;1;992016;984064;0;496;496;1;16;16;1;1;3,361;1,120
5,50;4,19;2,71;498;498;1;9;1;0;0;0;27;0;0;2;0;0;1;1000000;992016;0;512;512;1;16;16;1;1;3,553;1,184
4,69;3,76;2,41;500;500;1;9;1;0;0;0;27;0;0;2;0;0;1;1008016;1000000;0;512;512;1;16;16;1;1;3,525;1,175
5,05;4,30;3,10;502;502;1;9;1;0;0;0;27;0;0;2;0;0;1;1016064;1008016;0;512;512;1;16;16;1;1;3,497;1,166
5,29;4,30;2,35;504;504;1;9;1;0;0;0;27;0;0;2;0;0;1;1024144;1016064;0;512;512;1;16;16;1;1;3,469;1,156
4,90;3,52;2,44;506;506;1;9;1;0;0;0;27;0;0;2;0;0;1;1032256;1024144;0;512;512;1;16;16;1;1;3,442;1,147
5,03;3,52;2,58;508;508;1;9;1;0;0;0;27;0;0;2;0;0;1;1040400;1032256;0;512;512;1;16;16;1;1;3,415;1,138
5,42;3,88;2,28;510;510;1;9;1;0;0;0;27;0;0;2;0;0;1;1048576;1040400;0;512;512;1;16;16;1;1;3,388;1,129
5,18;4,47;2,74;512;512;1;9;1;0;0;0;27;0;0;2;0;0;1;1056784;1048576;0;512;512;1;16;16;1;1;3,362;1,121
5,13;4,05;2,48;514;514;1;9;1;0;0;0;27;0;0;2;0;0;1;1065024;1056784;0;528;528;1;16;16;1;1;3,548;1,183
5,14;4,40;2,50;516;516;1;9;1;0;0;0;27;0;0;2;0;0;1;1073296;1065024;0;528;528;1;16;16;1;1;3,520;1,173
4,62;3,62;2,93;518;518;1;9;1;0;0;0;27;0;0;2;0;0;1;1081600;1073296;0;528;528;1;16;16;1;1;3,493;1,164
4,71;4,32;2,79;520;520;1;9;1;0;0;0;27;0;0;2;0;0;1;1089936;1081600;0;528;528;1;16;16;1;1;3,466;1,155
4,84;3,88;2,60;522;522;1;9;1;0;0;0;27;0;0;2;0;0;1;1098304;1089936;0;528;528;1;16;16;1;1;3,440;1,147
5,16;3,98;2,99;524;524;1;9;1;0;0;0;27;0;0;2;0;0;1;1106704;1098304;0;528;528;1;16;16;1;1;3,414;1,138
4,93;4,16;2,55;526;526;1;9;1;0;0;0;27;0;0;2;0;0;1;1115136;1106704;0;528;528;1;16;16;1;1;3,388;1,129
4,64;4,53;2,40;528;528;1;9;1;0;0;0;27;0;0;2;0;0;1;1123600;1115136;0;528;528;1;16;16;1;1;3,362;1,121
4,98;4,08;2,45;530;530;1;9;1;0;0;0;27;0;0;2;0;0;1;1132096;1123600;0;544;544;1;16;16;1;1;3,542;1,181
4,80;4,08;2,29;532;532;1;9;1;0;0;0;27;0;0;2;0;0;1;1140624;1132096;0;544;544;1;16;16;1;1;3,516;1,172
4,93;4,09;2,89;534;534;1;9;1;0;0;0;27;0;0;2;0;0;1;1149184;1140624;0;544;544;1;16;16;1;1;3,489;1,163
5,16;3,71;2,34;536;536;1;9;1;0;0;0;27;0;0;2;0;0;1;1157776;1149184;0;544;544;1;16;16;1;1;3,464;1,155
4,88;3,98;2,51;538;538;1;9;1;0;0;0;27;0;0;2;0;0;1;1166400;1157776;0;544;544;1;16;16;1;1;3,438;1,146
5,02;3,54;2,93;540;540;1;9;1;0;0;0;27;0;0;2;0;0;1;1175056;1166400;0;544;544;1;16;16;1;1;3,413;1,138
5,26;4,18;3,20;542;542;1;9;1;0;0;0;27;0;0;2;0;0;1;1183744;1175056;0;544;544;1;16;16;1;1;3,387;1,129
4,78;4,13;2,51;544;544;1;9;1;0;0;0;27;0;0;2;0;0;1;1192464;1183744;0;544;544;1;16;16;1;1;3,363;1,121
4,95;4,02;3,09;546;546;1;9;1;0;0;0;27;0;0;2;0;0;1;1201216;1192464;0;560;560;1;16;16;1;1;3,537;1,179
5,33;3,81;2,55;548;548;1;9;1;0;0;0;27;0;0;2;0;0;1;1210000;1201216;0;560;560;1;16;16;1;1;3,512;1,171
5,26;4,19;3,47;550;550;1;9;1;0;0;0;27;0;0;2;0;0;1;1218816;1210000;0;560;560;1;16;16;1;1;3,486;1,162
5,50;4,06;2,39;552;552;1;9;1;0;0;0;27;0;0;2;0;0;1;1227664;1218816;0;560;560;1;16;16;1;1;3,461;1,154
5,26;4,41;2,80;554;554;1;9;1;0;0;0;27;0;0;2;0;0;1;1236544;1227664;0;560;560;1;16;16;1;1;3,436;1,145
4,87;4,71;2,93;556;556;1;9;1;0;0;0;27;0;0;2;0;0;1;1245456;1236544;0;560;560;1;16;16;1;1;3,411;1,137
5,00;4,31;2,49;558;558;1;9;1;0;0;0;27;0;0;2;0;0;1;1254400;1245456;0;560;560;1;16;16;1;1;3,387;1,129
5,07;3,94;2,87;560;560;1;9;1;0;0;0;27;0;0;2;0;0;1;1263376;1254400;0;560;560;1;16;16;1;1;3,363;1,121
5,13;4,17;3,27;562;562;1;9;1;0;0;0;27;0;0;2;0;0;1;1272384;1263376;0;576;576;1;16;16;1;1;3,533;1,178
4,92;4,59;2,92;564;564;1;9;1;0;0;0;27;0;0;2;0;0;1;1281424;1272384;0;576;576;1;16;16;1;1;3,508;1,169
5,43;3,69;2,44;566;566;1;9;1;0;0;0;27;0;0;2;0;0;1;1290496;1281424;0;576;576;1;16;16;1;1;3,483;1,161
4,99;4,54;3,00;568;568;1;9;1;0;0;0;27;0;0;2;0;0;1;1299600;1290496;0;576;576;1;16;16;1;1;3,459;1,153
4,84;4,16;2,83;570;570;1;9;1;0;0;0;27;0;0;2;0;0;1;1308736;1299600;0;576;576;1;16;16;1;1;3,434;1,145
5,05;3,64;2,67;572;572;1;9;1;0;0;0;27;0;0;2;0;0;1;1317904;1308736;0;576;576;1;16;16;1;1;3,410;1,137
5,00;4,40;3,12;574;574;1;9;1;0;0;0;27;0;0;2;0;0;1;1327104;1317904;0;576;576;1;16;16;1;1;3,387;1,129
4,63;4,15;2,48;576;576;1;9;1;0;0;0;27;0;0;2;0;0;1;1336336;1327104;0;576;576;1;16;16;1;1;3,363;1,121
5,49;4,46;2,69;578;578;1;9;1;0;0;0;27;0;0;2;0;0;1;1345600;1336336;0;592;592;1;16;16;1;1;3,528;1,176
5,37;4,31;2,26;580;580;1;9;1;0;0;0;27;0;0;2;0;0;1;1354896;1345600;0;592;592;1;16;16;1;1;3,504;1,168
5,52;4,26;3,29;582;582;1;9;1;0;0;0;27;0;0;2;0;0;1;1364224;1354896;0;592;592;1;16;16;1;1;3,480;1,160
5,08;4,24;2,63;584;584;1;9;1;0;0;0;27;0;0;2;0;0;1;1373584;1364224;0;592;592;1;16;16;1;1;3,456;1,152
5,11;4,13;2,37;586;586;1;9;1;0;0;0;27;0;0;2;0;0;1;1382976;1373584;0;592;592;1;16;16;1;1;3,433;1,144
4,94;4,29;2,97;588;588;1;9;1;0;0;0;27;0;0;2;0;0;1;1392400;1382976;0;592;592;1;16;16;1;1;3,409;1,136
5,61;4,37;2,90;590;590;1;9;1;0;0;0;27;0;0;2;0;0;1;1401856;1392400;0;592;592;1;16;16;1;1;3,386;1,129
5,15;4,13;2,73;592;592;1;9;1;0;0;0;27;0;0;2;0;0;1;1411344;1401856;0;592;592;1;16;16;1;1;3,364;1,121
5,16;4,45;3,18;594;594;1;9;1;0;0;0;27;0;0;2;0;0;1;1420864;1411344;0;608;608;1;16;16;1;1;3,524;1,175
5,28;4,50;3,13;596;596;1;9;1;0;0;0;27;0;0;2;0;0;1;1430416;1420864;0;608;608;1;16;16;1;1;3,501;1,167
4,90;3,94;2,84;598;598;1;9;1;0;0;0;27;0;0;2;0;0;1;1440000;1430416;0;608;608;1;16;16;1;1;3,477;1,159
5,02;4,32;3,03;600;600;1;9;1;0;0;0;27;0;0;2;0;0;1;1449616;1440000;0;608;608;1;16;16;1;1;3,454;1,151
5,36;3,98;3,12;602;602;1;9;1;0;0;0;27;0;0;2;0;0;1;1459264;1449616;0;608;608;1;16;16;1;1;3,431;1,144
5,49;3,75;2,79;604;604;1;9;1;0;0;0;27;0;0;2;0;0;1;1468944;1459264;0;608;608;1;16;16;1;1;3,409;1,136
4,90;3,86;2,85;606;606;1;9;1;0;0;0;27;0;0;2;0;0;1;1478656;1468944;0;608;608;1;16;16;1;1;3,386;1,129
4,99;4,23;2,47;608;608;1;9;1;0;0;0;27;0;0;2;0;0;1;1488400;1478656;0;608;608;1;16;16;1;1;3,364;1,121
5,15;4,68;2,87;610;610;1;9;1;0;0;0;27;0;0;2;0;0;1;1498176;1488400;0;624;624;1;16;16;1;1;3,520;1,173
5,16;4,54;2,93;612;612;1;9;1;0;0;0;27;0;0;2;0;0;1;1507984;1498176;0;624;624;1;16;16;1;1;3,497;1,166
4,89;4,39;2,95;614;614;1;9;1;0;0;0;27;0;0;2;0;0;1;1517824;1507984;0;624;624;1;16;16;1;1;3,474;1,158
5,34;4,38;3,19;616;616;1;9;1;0;0;0;27;0;0;2;0;0;1;1527696;1517824;0;624;624;1;16;16;1;1;3,452;1,151
5,42;4,38;2,71;618;618;1;9;1;0;0;0;27;0;0;2;0;0;1;1537600;1527696;0;624;624;1;16;16;1;1;3,430;1,143
5,11;4,13;3,15;620;620;1;9;1;0;0;0;27;0;0;2;0;0;1;1547536;1537600;0;624;624;1;16;16;1;1;3,408;1,136
5,08;4,25;3,56;622;622;1;9;1;0;0;0;27;0;0;2;0;0;1;1557504;1547536;0;624;624;1;16;16;1;1;3,386;1,129
5,72;4,20;3,02;624;624;1;9;1;0;0;0;27;0;0;2;0;0;1;1567504;1557504;0;624;624;1;16;16;1;1;3,364;1,121
5,50;4,12;2,76;626;626;1;9;1;0;0;0;27;0;0;2;0;0;1;1577536;1567504;0;640;640;1;16;16;1;1;3,516;1,172
5,49;4,37;2,53;628;628;1;9;1;0;0;0;27;0;0;2;0;0;1;1587600;1577536;0;640;640;1;16;16;1;1;3,494;1,165
5,32;4,45;3,28;630;630;1;9;1;0;0;0;27;0;0;2;0;0;1;1597696;1587600;0;640;640;1;16;16;1;1;3,472;1,157
5,32;4,14;2,48;632;632;1;9;1;0;0;0;27;0;0;2;0;0;1;1607824;1597696;0;640;640;1;16;16;1;1;3,450;1,150
5,19;4,06;2,88;634;634;1;9;1;0;0;0;27;0;0;2;0;0;1;1617984;1607824;0;640;640;1;16;16;1;1;3,428;1,143
5,48;3,92;2,87;636;636;1;9;1;0;0;0;27;0;0;2;0;0;1;1628176;1617984;0;640;640;1;16;16;1;1;3,407;1,136
5,24;4,69;3,06;638;638;1;9;1;0;0;0;27;0;0;2;0;0;1;1638400;1628176;0;640;640;1;16;16;1;1;3,386;1,129
5,30;4,55;3,44;640;640;1;9;1;0;0;0;27;0;0;2;0;0;1;1648656;1638400;0;640;640;1;16;16;1;1;3,364;1,121
5,17;4,15;2,78;642;642;1;9;1;0;0;0;27;0;0;2;0;0;1;1658944;1648656;0;656;656;1;16;16;1;1;3,513;1,171
5,40;4,24;2,72;644;644;1;9;1;0;0;0;27;0;0;2;0;0;1;1669264;1658944;0;656;656;1;16;16;1;1;3,491;1,164
5,23;4,32;2,86;646;646;1;9;1;0;0;0;27;0;0;2;0;0;1;1679616;1669264;0;656;656;1;16;16;1;1;3,470;1,157
5,39;4,18;3,47;648;648;1;9;1;0;0;0;27;0;0;2;0;0;1;1690000;1679616;0;656;656;1;16;16;1;1;3,448;1,149
5,00;3,92;2,99;650;650;1;9;1;0;0;0;27;0;0;2;0;0;1;1700416;1690000;0;656;656;1;16;16;1;1;3,427;1,142
5,24;4,77;3,13;652;652;1;9;1;0;0;0;27;0;0;2;0;0;1;1710864;1700416;0;656;656;1;16;16;1;1;3,406;1,135
5,63;4,17;2,82;654;654;1;9;1;0;0;0;27;0;0;2;0;0;1;1721344;1710864;0;656;656;1;16;16;1;1;3,385;1,128
4,91;4,28;2,39;656;656;1;9;1;0;0;0;27;0;0;2;0;0;1;1731856;1721344;0;656;656;1;16;16;1;1;3,365;1,122
5,85;4,33;3,09;658;658;1;9;1;0;0;0;27;0;0;2;0;0;1;1742400;1731856;0;672;672;1;16;16;1;1;3,509;1,170
5,55;4,16;2,95;660;660;1;9;1;0;0;0;27;0;0;2;0;0;1;1752976;1742400;0;672;672;1;16;16;1;1;3,488;1,163
5,34;4,43;2,89;662;662;1;9;1;0;0;0;27;0;0;2;0;0;1;1763584;1752976;0;672;672;1;16;16;1;1;3,467;1,156
5,83;4,48;3,50;664;664;1;9;1;0;0;0;27;0;0;2;0;0;1;1774224;1763584;0;672;672;1;16;16;1;1;3,446;1,149
5,65;4,53;3,03;666;666;1;9;1;0;0;0;27;0;0;2;0;0;1;1784896;1774224;0;672;672;1;16;16;1;1;3,426;1,142
5,41;4,35;2,79;668;668;1;9;1;0;0;0;27;0;0;2;0;0;1;1795600;1784896;0;672;672;1;16;16;1;1;3,405;1,135
5,46;4,41;2,95;670;670;1;9;1;0;0;0;27;0;0;2;0;0;1;1806336;1795600;0;672;672;1;16;16;1;1;3,385;1,128
5,59;4,44;2,47;672;672;1;9;1;0;0;0;27;0;0;2;0;0;1;1817104;1806336;0;672;672;1;16;16;1;1;3,365;1,122
5,59;4,13;3,21;674;674;1;9;1;0;0;0;27;0;0;2;0;0;1;1827904;1817104;0;688;688;1;16;16;1;1;3,506;1,169
5,41;4,31;2,54;676;676;1;9;1;0;0;0;27;0;0;2;0;0;1;1838736;1827904;0;688;688;1;16;16;1;1;3,486;1,162
5,76;4,53;2,83;678;678;1;9;1;0;0;0;27;0;0;2;0;0;1;1849600;1838736;0;688;688;1;16;16;1;1;3,465;1,155
5,28;4,27;2,55;680;680;1;9;1;0;0;0;27;0;0;2;0;0;1;1860496;1849600;0;688;688;1;16;16;1;1;3,445;1,148
5,72;4,81;3,15;682;682;1;9;1;0;0;0;27;0;0;2;0;0;1;1871424;1860496;0;688;688;1;16;16;1;1;3,425;1,142
5,41;4,58;2,45;684;684;1;9;1;0;0;0;27;0;0;2;0;0;1;1882384;1871424;0;688;688;1;16;16;1;1;3,405;1,135
5,90;4,50;3,37;686;686;1;9;1;0;0;0;27;0;0;2;0;0;1;1893376;1882384;0;688;688;1;16;16;1;1;3,385;1,128
5,20;4,55;2,54;688;688;1;9;1;0;0;0;27;0;0;2;0;0;1;1904400;1893376;0;688;688;1;16;16;1;1;3,365;1,122
5,59;4,27;2,97;690;690;1;9;1;0;0;0;27;0;0;2;0;0;1;1915456;1904400;0;704;704;1;16;16;1;1;3,503;1,168
5,32;4,24;2,97;692;692;1;9;1;0;0;0;27;0;0;2;0;0;1;1926544;1915456;0;704;704;1;16;16;1;1;3,483;1,161
5,65;4,96;3,49;694;694;1;9;1;0;0;0;27;0;0;2;0;0;1;1937664;1926544;0;704;704;1;16;16;1;1;3,463;1,154
5,94;4,63;2,51;696;696;1;9;1;0;0;0;27;0;0;2;0;0;1;1948816;1937664;0;704;704;1;16;16;1;1;3,443;1,148
6,11;4,18;2,99;698;698;1;9;1;0;0;0;27;0;0;2;0;0;1;1960000;1948816;0;704;704;1;16;16;1;1;3,423;1,141
5,36;4,84;3,17;700;700;1;9;1;0;0;0;27;0;0;2;0;0;1;1971216;1960000;0;704;704;1;16;16;1;1;3,404;1,135
6,04;4,46;3,37;702;702;1;9;1;0;0;0;27;0;0;2;0;0;1;1982464;1971216;0;704;704;1;16;16;1;1;3,385;1,128
5,48;4,49;2,58;704;704;1;9;1;0;0;0;27;0;0;2;0;0;1;1993744;1982464;0;704;704;1;16;16;1;1;3,365;1,122
5,65;4,49;3,48;706;706;1;9;1;0;0;0;27;0;0;2;0;0;1;2005056;1993744;0;720;720;1;16;16;1;1;3,500;1,167
5,65;4,31;3,12;708;708;1;9;1;0;0;0;27;0;0;2;0;0;1;2016400;2005056;0;720;720;1;16;16;1;1;3,481;1,160
5,95;4,20;3,28;710;710;1;9;1;0;0;0;27;0;0;2;0;0;1;2027776;2016400;0;720;720;1;16;16;1;1;3,461;1,154
5,42;4,17;2,86;712;712;1;9;1;0;0;0;27;0;0;2;0;0;1;2039184;2027776;0;720;720;1;16;16;1;1;3,442;1,147
5,75;4,78;3,11;714;714;1;9;1;0;0;0;27;0;0;2;0;0;1;2050624;2039184;0;720;720;1;16;16;1;1;3,422;1,141
5,56;4,53;3,28;716;716;1;9;1;0;0;0;27;0;0;2;0;0;1;2062096;2050624;0;720;720;1;16;16;1;1;3,403;1,134
6,03;4,76;3,76;718;718;1;9;1;0;0;0;27;0;0;2;0;0;1;2073600;2062096;0;720;720;1;16;16;1;1;3,384;1,128
5,40;4,05;2,86;720;720;1;9;1;0;0;0;27;0;0;2;0;0;1;2085136;2073600;0;720;720;1;16;16;1;1;3,366;1,122
5,71;4,50;3,70;722;722;1;9;1;0;0;0;27;0;0;2;0;0;1;2096704;2085136;0;736;736;1;16;16;1;1;3,497;1,166
5,79;4,23;3,16;724;724;1;9;1;0;0;0;27;0;0;2;0;0;1;2108304;2096704;0;736;736;1;16;16;1;1;3,478;1,159
5,59;4,35;3,22;726;726;1;9;1;0;0;0;27;0;0;2;0;0;1;2119936;2108304;0;736;736;1;16;16;1;1;3,459;1,153
5,43;4,36;2,80;728;728;1;9;1;0;0;0;27;0;0;2;0;0;1;2131600;2119936;0;736;736;1;16;16;1;1;3,440;1,147
6,04;4,82;2,75;730;730;1;9;1;0;0;0;27;0;0;2;0;0;1;2143296;2131600;0;736;736;1;16;16;1;1;3,421;1,140
5,70;4,46;3,31;732;732;1;9;1;0;0;0;27;0;0;2;0;0;1;2155024;2143296;0;736;736;1;16;16;1;1;3,403;1,134
5,52;5,07;3,80;734;734;1;9;1;0;0;0;27;0;0;2;0;0;1;2166784;2155024;0;736;736;1;16;16;1;1;3,384;1,128
5,59;4,45;3,13;736;736;1;9;1;0;0;0;27;0;0;2;0;0;1;2178576;2166784;0;736;736;1;16;16;1;1;3,366;1,122
6,40;4,55;3,55;738;738;1;9;1;0;0;0;27;0;0;2;0;0;1;2190400;2178576;0;752;752;1;16;16;1;1;3,495;1,165
5,70;5,10;2,95;740;740;1;9;1;0;0;0;27;0;0;2;0;0;1;2202256;2190400;0;752;752;1;16;16;1;1;3,476;1,159
6,20;4,85;3,99;742;742;1;9;1;0;0;0;27;0;0;2;0;0;1;2214144;2202256;0;752;752;1;16;16;1;1;3,457;1,152
5,25;4,44;3,71;744;744;1;9;1;0;0;0;27;0;0;2;0;0;1;2226064;2214144;0;752;752;1;16;16;1;1;3,439;1,146
5,86;5,16;3,69;746;746;1;9;1;0;0;0;27;0;0;2;0;0;1;2238016;2226064;0;752;752;1;16;16;1;1;3,420;1,140
5,67;4,76;3,47;748;748;1;9;1;0;0;0;27;0;0;2;0;0;1;2250000;2238016;0;752;752;1;16;16;1;1;3,402;1,134
5,88;4,93;4,40;750;750;1;9;1;0;0;0;27;0;0;2;0;0;1;2262016;2250000;0;752;752;1;16;16;1;1;3,384;1,128
6,10;4,13;3,43;752;752;1;9;1;0;0;0;27;0;0;2;0;0;1;2274064;2262016;0;752;752;1;16;16;1;1;3,366;1,122
6,33;4,90;3,76;754;754;1;9;1;0;0;0;27;0;0;2;0;0;1;2286144;2274064;0;768;768;1;16;16;1;1;3,492;1,164
5,58;4,81;3,44;756;756;1;9;1;0;0;0;27;0;0;2;0;0;1;2298256;2286144;0;768;768;1;16;16;1;1;3,474;1,158
5,98;4,70;3,70;758;758;1;9;1;0;0;0;27;0;0;2;0;0;1;2310400;2298256;0;768;768;1;16;16;1;1;3,456;1,152
5,53;4,45;3,47;760;760;1;9;1;0;0;0;27;0;0;2;0;0;1;2322576;2310400;0;768;768;1;16;16;1;1;3,437;1,146
5,50;4,68;3,63;762;762;1;9;1;0;0;0;27;0;0;2;0;0;1;2334784;2322576;0;768;768;1;16;16;1;1;3,419;1,140
5,68;4,19;3,57;764;764;1;9;1;0;0;0;27;0;0;2;0;0;1;2347024;2334784;0;768;768;1;16;16;1;1;3,402;1,134
5,81;4,86;3,16;766;766;1;9;1;0;0;0;27;0;0;2;0;0;1;2359296;2347024;0;768;768;1;16;16;1;1;3,384;1,128
5,98;4,55;2,96;768;768;1;9;1;0;0;0;27;0;0;2;0;0;1;2371600;2359296;0;768;768;1;16;16;1;1;3,366;1,122
6,12;4,97;3,27;770;770;1;9;1;0;0;0;27;0;0;2;0;0;1;2383936;2371600;0;784;784;1;16;16;1;1;3,490;1,163
5,87;4,35;3,60;772;772;1;9;1;0;0;0;27;0;0;2;0;0;1;2396304;2383936;0;784;784;1;16;16;1;1;3,472;1,157
5,55;5,01;3,10;774;774;1;9;1;0;0;0;27;0;0;2;0;0;1;2408704;2396304;0;784;784;1;16;16;1;1;3,454;1,151
5,86;4,71;3,18;776;776;1;9;1;0;0;0;27;0;0;2;0;0;1;2421136;2408704;0;784;784;1;16;16;1;1;3,436;1,145
5,45;4,88;3,38;778;778;1;9;1;0;0;0;27;0;0;2;0;0;1;2433600;2421136;0;784;784;1;16;16;1;1;3,418;1,139
6,00;4,62;3,16;780;780;1;9;1;0;0;0;27;0;0;2;0;0;1;2446096;2433600;0;784;784;1;16;16;1;1;3,401;1,134
5,79;4,77;4,18;782;782;1;9;1;0;0;0;27;0;0;2;0;0;1;2458624;2446096;0;784;784;1;16;16;1;1;3,384;1,128
6,02;4,84;3,38;784;784;1;9;1;0;0;0;27;0;0;2;0;0;1;2471184;2458624;0;784;784;1;16;16;1;1;3,366;1,122
5,85;5,07;3,57;786;786;1;9;1;0;0;0;27;0;0;2;0;0;1;2483776;2471184;0;800;800;1;16;16;1;1;3,487;1,162
6,24;4,91;3,37;788;788;1;9;1;0;0;0;27;0;0;2;0;0;1;2496400;2483776;0;800;800;1;16;16;1;1;3,470;1,157
6,46;4,72;3,55;790;790;1;9;1;0;0;0;27;0;0;2;0;0;1;2509056;2496400;0;800;800;1;16;16;1;1;3,452;1,151
5,19;4,27;3,40;792;792;1;9;1;0;0;0;27;0;0;2;0;0;1;2521744;2509056;0;800;800;1;16;16;1;1;3,435;1,145
5,83;5,08;3,73;794;794;1;9;1;0;0;0;27;0;0;2;0;0;1;2534464;2521744;0;800;800;1;16;16;1;1;3,418;1,139
6,10;4,00;3,53;796;796;1;9;1;0;0;0;27;0;0;2;0;0;1;2547216;2534464;0;800;800;1;16;16;1;1;3,400;1,133
5,50;4,71;3,64;798;798;1;9;1;0;0;0;27;0;0;2;0;0;1;2560000;2547216;0;800;800;1;16;16;1;1;3,383;1,128
5,59;4,51;3,67;800;800;1;9;1;0;0;0;27;0;0;2;0;0;1;2572816;2560000;0;800;800;1;16;16;1;1;3,367;1,122
6,33;4,99;3,92;802;802;1;9;1;0;0;0;27;0;0;2;0;0;1;2585664;2572816;0;816;816;1;16;16;1;1;3,485;1,162
5,73;4,49;3,28;804;804;1;9;1;0;0;0;27;0;0;2;0;0;1;2598544;2585664;0;816;816;1;16;16;1;1;3,468;1,156
5,55;5,02;3,70;806;806;1;9;1;0;0;0;27;0;0;2;0;0;1;2611456;2598544;0;816;816;1;16;16;1;1;3,451;1,150
5,78;4,70;3,52;808;808;1;9;1;0;0;0;27;0;0;2;0;0;1;2624400;2611456;0;816;816;1;16;16;1;1;3,434;1,145
