Tahiti Completion Time (ms);Devastator Completion Time (ms);AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms);Matrix Width (elements);Matrix Height (elements);Branch count (per thread);Read accesses to global memory (per thread);Write accesses to global memory (per thread);Read accesses to local memory (per thread);Write accesses to local memory (per thread);Read accesses to constant memory (per thread);Arithmetic operations (per thread);Logic operations (per thread);Bitwise operations (per thread);Comparison operations (per thread);Pown operations (per thread);Sqrt operations (per thread);Hypot operations (per thread);Data size transf from host to device (bytes);Data size transf from device to host (bytes);Data size allocated locally (bytes);Global work size dim 1 (number of threads);Global work size dim 2 (number of threads);Global work size dim 3 (number of threads);Local work size dim 1 (number of threads);Local work size dim 2 (number of threads);Local work size dim 3 (number of threads);Kernel calls;Computation density;Memory access density
7,85;8,98;4,01;1472;1472;1;1472;1;0;0;0;2944;0;0;1;0;0;0;8667136;5888;0;1472;1;1;64;1;1;1;0,500;0,250
8,01;8,25;4,44;1474;1474;1;1474;1;0;0;0;2948;0;0;1;0;0;0;8690704;5896;0;1536;1;1;64;1;1;1;0,521;0,260
7,79;8,11;4,31;1476;1476;1;1476;1;0;0;0;2952;0;0;1;0;0;0;8714304;5904;0;1536;1;1;64;1;1;1;0,520;0,260
8,36;8,72;4,39;1478;1478;1;1478;1;0;0;0;2956;0;0;1;0;0;0;8737936;5912;0;1536;1;1;64;1;1;1;0,519;0,260
7,74;8,48;4,32;1480;1480;1;1480;1;0;0;0;2960;0;0;1;0;0;0;8761600;5920;0;1536;1;1;64;1;1;1;0,519;0,259
8,98;9,08;4,80;1482;1482;1;1482;1;0;0;0;2964;0;0;1;0;0;0;8785296;5928;0;1536;1;1;64;1;1;1;0,518;0,259
8,11;8,28;4,82;1484;1484;1;1484;1;0;0;0;2968;0;0;1;0;0;0;8809024;5936;0;1536;1;1;64;1;1;1;0,517;0,259
8,46;8,37;4,50;1486;1486;1;1486;1;0;0;0;2972;0;0;1;0;0;0;8832784;5944;0;1536;1;1;64;1;1;1;0,516;0,258
8,31;8,53;4,83;1488;1488;1;1488;1;0;0;0;2976;0;0;1;0;0;0;8856576;5952;0;1536;1;1;64;1;1;1;0,516;0,258
8,39;8,15;4,65;1490;1490;1;1490;1;0;0;0;2980;0;0;1;0;0;0;8880400;5960;0;1536;1;1;64;1;1;1;0,515;0,258
8,58;8,84;4,22;1492;1492;1;1492;1;0;0;0;2984;0;0;1;0;0;0;8904256;5968;0;1536;1;1;64;1;1;1;0,514;0,257
8,24;8,51;4,76;1494;1494;1;1494;1;0;0;0;2988;0;0;1;0;0;0;8928144;5976;0;1536;1;1;64;1;1;1;0,514;0,257
8,43;9,18;4,09;1496;1496;1;1496;1;0;0;0;2992;0;0;1;0;0;0;8952064;5984;0;1536;1;1;64;1;1;1;0,513;0,257
8,59;8,89;4,34;1498;1498;1;1498;1;0;0;0;2996;0;0;1;0;0;0;8976016;5992;0;1536;1;1;64;1;1;1;0,512;0,256
8,29;8,38;4,28;1500;1500;1;1500;1;0;0;0;3000;0;0;1;0;0;0;9000000;6000;0;1536;1;1;64;1;1;1;0,512;0,256
8,58;8,71;4,38;1502;1502;1;1502;1;0;0;0;3004;0;0;1;0;0;0;9024016;6008;0;1536;1;1;64;1;1;1;0,511;0,255
7,45;8,82;4,48;1504;1504;1;1504;1;0;0;0;3008;0;0;1;0;0;0;9048064;6016;0;1536;1;1;64;1;1;1;0,510;0,255
8,85;7,89;4,36;1506;1506;1;1506;1;0;0;0;3012;0;0;1;0;0;0;9072144;6024;0;1536;1;1;64;1;1;1;0,510;0,255
7,48;8,71;4,19;1508;1508;1;1508;1;0;0;0;3016;0;0;1;0;0;0;9096256;6032;0;1536;1;1;64;1;1;1;0,509;0,254
8,28;8,72;4,27;1510;1510;1;1510;1;0;0;0;3020;0;0;1;0;0;0;9120400;6040;0;1536;1;1;64;1;1;1;0,508;0,254
8,30;9,44;4,54;1512;1512;1;1512;1;0;0;0;3024;0;0;1;0;0;0;9144576;6048;0;1536;1;1;64;1;1;1;0,508;0,254
8,75;8,70;4,84;1514;1514;1;1514;1;0;0;0;3028;0;0;1;0;0;0;9168784;6056;0;1536;1;1;64;1;1;1;0,507;0,253
8,17;8,76;4,55;1516;1516;1;1516;1;0;0;0;3032;0;0;1;0;0;0;9193024;6064;0;1536;1;1;64;1;1;1;0,506;0,253
8,50;8,18;4,11;1518;1518;1;1518;1;0;0;0;3036;0;0;1;0;0;0;9217296;6072;0;1536;1;1;64;1;1;1;0,506;0,253
7,81;8,88;4,73;1520;1520;1;1520;1;0;0;0;3040;0;0;1;0;0;0;9241600;6080;0;1536;1;1;64;1;1;1;0,505;0,252
8,73;8,18;4,56;1522;1522;1;1522;1;0;0;0;3044;0;0;1;0;0;0;9265936;6088;0;1536;1;1;64;1;1;1;0,504;0,252
8,19;8,81;4,70;1524;1524;1;1524;1;0;0;0;3048;0;0;1;0;0;0;9290304;6096;0;1536;1;1;64;1;1;1;0,504;0,252
8,34;9,17;4,75;1526;1526;1;1526;1;0;0;0;3052;0;0;1;0;0;0;9314704;6104;0;1536;1;1;64;1;1;1;0,503;0,251
8,38;9,48;4,36;1528;1528;1;1528;1;0;0;0;3056;0;0;1;0;0;0;9339136;6112;0;1536;1;1;64;1;1;1;0,502;0,251
8,54;8,90;4,69;1530;1530;1;1530;1;0;0;0;3060;0;0;1;0;0;0;9363600;6120;0;1536;1;1;64;1;1;1;0,502;0,251
8,22;8,96;4,27;1532;1532;1;1532;1;0;0;0;3064;0;0;1;0;0;0;9388096;6128;0;1536;1;1;64;1;1;1;0,501;0,250
8,70;8,47;4,68;1534;1534;1;1534;1;0;0;0;3068;0;0;1;0;0;0;9412624;6136;0;1536;1;1;64;1;1;1;0,500;0,250
8,66;19,63;4,83;1536;1536;1;1536;1;0;0;0;3072;0;0;1;0;0;0;9437184;6144;0;1536;1;1;64;1;1;1;0,500;0,250
8,72;8,40;4,69;1538;1538;1;1538;1;0;0;0;3076;0;0;1;0;0;0;9461776;6152;0;1600;1;1;64;1;1;1;0,520;0,260
8,28;9,11;4,33;1540;1540;1;1540;1;0;0;0;3080;0;0;1;0;0;0;9486400;6160;0;1600;1;1;64;1;1;1;0,519;0,260
8,32;9,17;4,26;1542;1542;1;1542;1;0;0;0;3084;0;0;1;0;0;0;9511056;6168;0;1600;1;1;64;1;1;1;0,518;0,259
8,33;9,22;5,02;1544;1544;1;1544;1;0;0;0;3088;0;0;1;0;0;0;9535744;6176;0;1600;1;1;64;1;1;1;0,518;0,259
8,71;9,14;4,65;1546;1546;1;1546;1;0;0;0;3092;0;0;1;0;0;0;9560464;6184;0;1600;1;1;64;1;1;1;0,517;0,259
8,31;8,80;4,93;1548;1548;1;1548;1;0;0;0;3096;0;0;1;0;0;0;9585216;6192;0;1600;1;1;64;1;1;1;0,516;0,258
8,78;8,96;4,44;1550;1550;1;1550;1;0;0;0;3100;0;0;1;0;0;0;9610000;6200;0;1600;1;1;64;1;1;1;0,516;0,258
8,46;9,06;4,96;1552;1552;1;1552;1;0;0;0;3104;0;0;1;0;0;0;9634816;6208;0;1600;1;1;64;1;1;1;0,515;0,258
9,14;8,34;4,64;1554;1554;1;1554;1;0;0;0;3108;0;0;1;0;0;0;9659664;6216;0;1600;1;1;64;1;1;1;0,514;0,257
8,63;9,03;4,57;1556;1556;1;1556;1;0;0;0;3112;0;0;1;0;0;0;9684544;6224;0;1600;1;1;64;1;1;1;0,514;0,257
9,38;8,80;4,94;1558;1558;1;1558;1;0;0;0;3116;0;0;1;0;0;0;9709456;6232;0;1600;1;1;64;1;1;1;0,513;0,257
8,40;9,32;5,32;1560;1560;1;1560;1;0;0;0;3120;0;0;1;0;0;0;9734400;6240;0;1600;1;1;64;1;1;1;0,512;0,256
9,13;9,54;4,54;1562;1562;1;1562;1;0;0;0;3124;0;0;1;0;0;0;9759376;6248;0;1600;1;1;64;1;1;1;0,512;0,256
8,56;9,06;5,00;1564;1564;1;1564;1;0;0;0;3128;0;0;1;0;0;0;9784384;6256;0;1600;1;1;64;1;1;1;0,511;0,256
9,03;8,97;4,44;1566;1566;1;1566;1;0;0;0;3132;0;0;1;0;0;0;9809424;6264;0;1600;1;1;64;1;1;1;0,511;0,255
8,54;9,67;5,04;1568;1568;1;1568;1;0;0;0;3136;0;0;1;0;0;0;9834496;6272;0;1600;1;1;64;1;1;1;0,510;0,255
8,65;8,58;4,74;1570;1570;1;1570;1;0;0;0;3140;0;0;1;0;0;0;9859600;6280;0;1600;1;1;64;1;1;1;0,509;0,255
8,75;9,23;4,43;1572;1572;1;1572;1;0;0;0;3144;0;0;1;0;0;0;9884736;6288;0;1600;1;1;64;1;1;1;0,509;0,254
8,71;9,30;4,97;1574;1574;1;1574;1;0;0;0;3148;0;0;1;0;0;0;9909904;6296;0;1600;1;1;64;1;1;1;0,508;0,254
8,19;9,19;5,06;1576;1576;1;1576;1;0;0;0;3152;0;0;1;0;0;0;9935104;6304;0;1600;1;1;64;1;1;1;0,507;0,254
8,83;9,41;4,81;1578;1578;1;1578;1;0;0;0;3156;0;0;1;0;0;0;9960336;6312;0;1600;1;1;64;1;1;1;0,507;0,253
8,43;9,44;4,84;1580;1580;1;1580;1;0;0;0;3160;0;0;1;0;0;0;9985600;6320;0;1600;1;1;64;1;1;1;0,506;0,253
9,11;9,44;4,50;1582;1582;1;1582;1;0;0;0;3164;0;0;1;0;0;0;10010896;6328;0;1600;1;1;64;1;1;1;0,505;0,253
8,47;9,97;4,91;1584;1584;1;1584;1;0;0;0;3168;0;0;1;0;0;0;10036224;6336;0;1600;1;1;64;1;1;1;0,505;0,252
8,77;9,37;4,72;1586;1586;1;1586;1;0;0;0;3172;0;0;1;0;0;0;10061584;6344;0;1600;1;1;64;1;1;1;0,504;0,252
8,14;9,32;4,85;1588;1588;1;1588;1;0;0;0;3176;0;0;1;0;0;0;10086976;6352;0;1600;1;1;64;1;1;1;0,503;0,252
9,29;9,02;4,78;1590;1590;1;1590;1;0;0;0;3180;0;0;1;0;0;0;10112400;6360;0;1600;1;1;64;1;1;1;0,503;0,251
8,52;9,24;4,96;1592;1592;1;1592;1;0;0;0;3184;0;0;1;0;0;0;10137856;6368;0;1600;1;1;64;1;1;1;0,502;0,251
8,60;9,28;4,50;1594;1594;1;1594;1;0;0;0;3188;0;0;1;0;0;0;10163344;6376;0;1600;1;1;64;1;1;1;0,502;0,251
8,75;9,76;5,13;1596;1596;1;1596;1;0;0;0;3192;0;0;1;0;0;0;10188864;6384;0;1600;1;1;64;1;1;1;0,501;0,250
9,30;9,11;5,23;1598;1598;1;1598;1;0;0;0;3196;0;0;1;0;0;0;10214416;6392;0;1600;1;1;64;1;1;1;0,500;0,250
8,48;9,83;4,88;1600;1600;1;1600;1;0;0;0;3200;0;0;1;0;0;0;10240000;6400;0;1600;1;1;64;1;1;1;0,500;0,250
8,56;9,64;4,69;1602;1602;1;1602;1;0;0;0;3204;0;0;1;0;0;0;10265616;6408;0;1664;1;1;64;1;1;1;0,519;0,260
8,36;9,60;4,56;1604;1604;1;1604;1;0;0;0;3208;0;0;1;0;0;0;10291264;6416;0;1664;1;1;64;1;1;1;0,518;0,259
9,37;9,93;4,60;1606;1606;1;1606;1;0;0;0;3212;0;0;1;0;0;0;10316944;6424;0;1664;1;1;64;1;1;1;0,518;0,259
8,55;9,99;4,94;1608;1608;1;1608;1;0;0;0;3216;0;0;1;0;0;0;10342656;6432;0;1664;1;1;64;1;1;1;0,517;0,259
8,98;9,66;4,65;1610;1610;1;1610;1;0;0;0;3220;0;0;1;0;0;0;10368400;6440;0;1664;1;1;64;1;1;1;0,516;0,258
8,39;10,18;4,96;1612;1612;1;1612;1;0;0;0;3224;0;0;1;0;0;0;10394176;6448;0;1664;1;1;64;1;1;1;0,516;0,258
9,17;9,50;4,53;1614;1614;1;1614;1;0;0;0;3228;0;0;1;0;0;0;10419984;6456;0;1664;1;1;64;1;1;1;0,515;0,258
8,80;9,72;5,72;1616;1616;1;1616;1;0;0;0;3232;0;0;1;0;0;0;10445824;6464;0;1664;1;1;64;1;1;1;0,515;0,257
8,79;9,22;4,21;1618;1618;1;1618;1;0;0;0;3236;0;0;1;0;0;0;10471696;6472;0;1664;1;1;64;1;1;1;0,514;0,257
8,35;9,46;5,20;1620;1620;1;1620;1;0;0;0;3240;0;0;1;0;0;0;10497600;6480;0;1664;1;1;64;1;1;1;0,513;0,257
9,26;8,80;5,25;1622;1622;1;1622;1;0;0;0;3244;0;0;1;0;0;0;10523536;6488;0;1664;1;1;64;1;1;1;0,513;0,256
8,82;10,45;5,59;1624;1624;1;1624;1;0;0;0;3248;0;0;1;0;0;0;10549504;6496;0;1664;1;1;64;1;1;1;0,512;0,256
9,42;10,23;5,24;1626;1626;1;1626;1;0;0;0;3252;0;0;1;0;0;0;10575504;6504;0;1664;1;1;64;1;1;1;0,511;0,256
8,91;9,74;4,86;1628;1628;1;1628;1;0;0;0;3256;0;0;1;0;0;0;10601536;6512;0;1664;1;1;64;1;1;1;0,511;0,255
8,81;9,29;5,23;1630;1630;1;1630;1;0;0;0;3260;0;0;1;0;0;0;10627600;6520;0;1664;1;1;64;1;1;1;0,510;0,255
9,20;10,33;5,11;1632;1632;1;1632;1;0;0;0;3264;0;0;1;0;0;0;10653696;6528;0;1664;1;1;64;1;1;1;0,509;0,255
8,87;10,32;4,41;1634;1634;1;1634;1;0;0;0;3268;0;0;1;0;0;0;10679824;6536;0;1664;1;1;64;1;1;1;0,509;0,254
8,84;9,97;4,40;1636;1636;1;1636;1;0;0;0;3272;0;0;1;0;0;0;10705984;6544;0;1664;1;1;64;1;1;1;0,508;0,254
9,55;10,00;4,94;1638;1638;1;1638;1;0;0;0;3276;0;0;1;0;0;0;10732176;6552;0;1664;1;1;64;1;1;1;0,508;0,254
9,12;10,43;5,07;1640;1640;1;1640;1;0;0;0;3280;0;0;1;0;0;0;10758400;6560;0;1664;1;1;64;1;1;1;0,507;0,254
9,00;10,25;4,89;1642;1642;1;1642;1;0;0;0;3284;0;0;1;0;0;0;10784656;6568;0;1664;1;1;64;1;1;1;0,506;0,253
9,17;10,54;4,98;1644;1644;1;1644;1;0;0;0;3288;0;0;1;0;0;0;10810944;6576;0;1664;1;1;64;1;1;1;0,506;0,253
9,59;9,41;5,16;1646;1646;1;1646;1;0;0;0;3292;0;0;1;0;0;0;10837264;6584;0;1664;1;1;64;1;1;1;0,505;0,253
8,82;10,24;4,98;1648;1648;1;1648;1;0;0;0;3296;0;0;1;0;0;0;10863616;6592;0;1664;1;1;64;1;1;1;0,505;0,252
9,55;9,71;5,23;1650;1650;1;1650;1;0;0;0;3300;0;0;1;0;0;0;10890000;6600;0;1664;1;1;64;1;1;1;0,504;0,252
9,02;10,21;4,55;1652;1652;1;1652;1;0;0;0;3304;0;0;1;0;0;0;10916416;6608;0;1664;1;1;64;1;1;1;0,503;0,252
8,97;9,92;5,06;1654;1654;1;1654;1;0;0;0;3308;0;0;1;0;0;0;10942864;6616;0;1664;1;1;64;1;1;1;0,503;0,251
8,87;10,46;4,40;1656;1656;1;1656;1;0;0;0;3312;0;0;1;0;0;0;10969344;6624;0;1664;1;1;64;1;1;1;0,502;0,251
9,56;10,52;5,00;1658;1658;1;1658;1;0;0;0;3316;0;0;1;0;0;0;10995856;6632;0;1664;1;1;64;1;1;1;0,502;0,251
9,05;10,24;4,35;1660;1660;1;1660;1;0;0;0;3320;0;0;1;0;0;0;11022400;6640;0;1664;1;1;64;1;1;1;0,501;0,250
9,28;9,86;4,57;1662;1662;1;1662;1;0;0;0;3324;0;0;1;0;0;0;11048976;6648;0;1664;1;1;64;1;1;1;0,500;0,250
9,13;18,85;5,27;1664;1664;1;1664;1;0;0;0;3328;0;0;1;0;0;0;11075584;6656;0;1664;1;1;64;1;1;1;0,500;0,250
9,27;10,57;4,76;1666;1666;1;1666;1;0;0;0;3332;0;0;1;0;0;0;11102224;6664;0;1728;1;1;64;1;1;1;0,518;0,259
9,20;10,38;5,08;1668;1668;1;1668;1;0;0;0;3336;0;0;1;0;0;0;11128896;6672;0;1728;1;1;64;1;1;1;0,518;0,259
9,93;11,74;5,89;1670;1670;1;1670;1;0;0;0;3340;0;0;1;0;0;0;11155600;6680;0;1728;1;1;64;1;1;1;0,517;0,259
9,46;10,33;5,08;1672;1672;1;1672;1;0;0;0;3344;0;0;1;0;0;0;11182336;6688;0;1728;1;1;64;1;1;1;0,516;0,258
9,40;9,97;4,72;1674;1674;1;1674;1;0;0;0;3348;0;0;1;0;0;0;11209104;6696;0;1728;1;1;64;1;1;1;0,516;0,258
8,94;10,11;5,13;1676;1676;1;1676;1;0;0;0;3352;0;0;1;0;0;0;11235904;6704;0;1728;1;1;64;1;1;1;0,515;0,258
9,62;10,49;5,65;1678;1678;1;1678;1;0;0;0;3356;0;0;1;0;0;0;11262736;6712;0;1728;1;1;64;1;1;1;0,515;0,257
9,01;10,87;5,33;1680;1680;1;1680;1;0;0;0;3360;0;0;1;0;0;0;11289600;6720;0;1728;1;1;64;1;1;1;0,514;0,257
9,37;9,89;5,44;1682;1682;1;1682;1;0;0;0;3364;0;0;1;0;0;0;11316496;6728;0;1728;1;1;64;1;1;1;0,513;0,257
9,02;10,41;4,71;1684;1684;1;1684;1;0;0;0;3368;0;0;1;0;0;0;11343424;6736;0;1728;1;1;64;1;1;1;0,513;0,256
9,81;10,43;5,42;1686;1686;1;1686;1;0;0;0;3372;0;0;1;0;0;0;11370384;6744;0;1728;1;1;64;1;1;1;0,512;0,256
9,07;10,82;4,53;1688;1688;1;1688;1;0;0;0;3376;0;0;1;0;0;0;11397376;6752;0;1728;1;1;64;1;1;1;0,512;0,256
9,92;10,52;4,89;1690;1690;1;1690;1;0;0;0;3380;0;0;1;0;0;0;11424400;6760;0;1728;1;1;64;1;1;1;0,511;0,255
9,61;10,51;4,92;1692;1692;1;1692;1;0;0;0;3384;0;0;1;0;0;0;11451456;6768;0;1728;1;1;64;1;1;1;0,510;0,255
9,75;10,30;4,81;1694;1694;1;1694;1;0;0;0;3388;0;0;1;0;0;0;11478544;6776;0;1728;1;1;64;1;1;1;0,510;0,255
9,69;10,74;5,50;1696;1696;1;1696;1;0;0;0;3392;0;0;1;0;0;0;11505664;6784;0;1728;1;1;64;1;1;1;0,509;0,255
10,38;10,49;5,10;1698;1698;1;1698;1;0;0;0;3396;0;0;1;0;0;0;11532816;6792;0;1728;1;1;64;1;1;1;0,509;0,254
9,74;10,48;5,41;1700;1700;1;1700;1;0;0;0;3400;0;0;1;0;0;0;11560000;6800;0;1728;1;1;64;1;1;1;0,508;0,254
9,55;10,56;5,45;1702;1702;1;1702;1;0;0;0;3404;0;0;1;0;0;0;11587216;6808;0;1728;1;1;64;1;1;1;0,507;0,254
8,77;10,92;5,39;1704;1704;1;1704;1;0;0;0;3408;0;0;1;0;0;0;11614464;6816;0;1728;1;1;64;1;1;1;0,507;0,253
9,67;10,76;4,82;1706;1706;1;1706;1;0;0;0;3412;0;0;1;0;0;0;11641744;6824;0;1728;1;1;64;1;1;1;0,506;0,253
9,32;10,46;4,52;1708;1708;1;1708;1;0;0;0;3416;0;0;1;0;0;0;11669056;6832;0;1728;1;1;64;1;1;1;0,506;0,253
9,60;10,09;4,88;1710;1710;1;1710;1;0;0;0;3420;0;0;1;0;0;0;11696400;6840;0;1728;1;1;64;1;1;1;0,505;0,252
9,85;10,93;5,81;1712;1712;1;1712;1;0;0;0;3424;0;0;1;0;0;0;11723776;6848;0;1728;1;1;64;1;1;1;0,504;0,252
9,91;10,71;5,41;1714;1714;1;1714;1;0;0;0;3428;0;0;1;0;0;0;11751184;6856;0;1728;1;1;64;1;1;1;0,504;0,252
9,85;10,98;4,93;1716;1716;1;1716;1;0;0;0;3432;0;0;1;0;0;0;11778624;6864;0;1728;1;1;64;1;1;1;0,503;0,252
9,79;10,27;5,77;1718;1718;1;1718;1;0;0;0;3436;0;0;1;0;0;0;11806096;6872;0;1728;1;1;64;1;1;1;0,503;0,251
9,27;11,18;5,34;1720;1720;1;1720;1;0;0;0;3440;0;0;1;0;0;0;11833600;6880;0;1728;1;1;64;1;1;1;0,502;0,251
9,67;10,95;4,80;1722;1722;1;1722;1;0;0;0;3444;0;0;1;0;0;0;11861136;6888;0;1728;1;1;64;1;1;1;0,501;0,251
9,82;10,68;4,90;1724;1724;1;1724;1;0;0;0;3448;0;0;1;0;0;0;11888704;6896;0;1728;1;1;64;1;1;1;0,501;0,250
10,01;11,43;5,05;1726;1726;1;1726;1;0;0;0;3452;0;0;1;0;0;0;11916304;6904;0;1728;1;1;64;1;1;1;0,500;0,250
9,30;11,40;5,14;1728;1728;1;1728;1;0;0;0;3456;0;0;1;0;0;0;11943936;6912;0;1728;1;1;64;1;1;1;0,500;0,250
9,93;10,90;5,20;1730;1730;1;1730;1;0;0;0;3460;0;0;1;0;0;0;11971600;6920;0;1792;1;1;64;1;1;1;0,518;0,259
9,41;11,10;4,87;1732;1732;1;1732;1;0;0;0;3464;0;0;1;0;0;0;11999296;6928;0;1792;1;1;64;1;1;1;0,517;0,259
9,87;11,61;4,88;1734;1734;1;1734;1;0;0;0;3468;0;0;1;0;0;0;12027024;6936;0;1792;1;1;64;1;1;1;0,516;0,258
9,62;11,87;5,32;1736;1736;1;1736;1;0;0;0;3472;0;0;1;0;0;0;12054784;6944;0;1792;1;1;64;1;1;1;0,516;0,258
9,78;10,68;5,07;1738;1738;1;1738;1;0;0;0;3476;0;0;1;0;0;0;12082576;6952;0;1792;1;1;64;1;1;1;0,515;0,258
9,94;10,83;5,01;1740;1740;1;1740;1;0;0;0;3480;0;0;1;0;0;0;12110400;6960;0;1792;1;1;64;1;1;1;0,515;0,257
9,45;11,18;5,32;1742;1742;1;1742;1;0;0;0;3484;0;0;1;0;0;0;12138256;6968;0;1792;1;1;64;1;1;1;0,514;0,257
9,86;11,60;4,91;1744;1744;1;1744;1;0;0;0;3488;0;0;1;0;0;0;12166144;6976;0;1792;1;1;64;1;1;1;0,513;0,257
9,86;11,06;5,12;1746;1746;1;1746;1;0;0;0;3492;0;0;1;0;0;0;12194064;6984;0;1792;1;1;64;1;1;1;0,513;0,256
9,64;11,28;5,32;1748;1748;1;1748;1;0;0;0;3496;0;0;1;0;0;0;12222016;6992;0;1792;1;1;64;1;1;1;0,512;0,256
10,09;11,19;5,53;1750;1750;1;1750;1;0;0;0;3500;0;0;1;0;0;0;12250000;7000;0;1792;1;1;64;1;1;1;0,512;0,256
9,57;11,21;4,74;1752;1752;1;1752;1;0;0;0;3504;0;0;1;0;0;0;12278016;7008;0;1792;1;1;64;1;1;1;0,511;0,256
10,28;10,81;5,17;1754;1754;1;1754;1;0;0;0;3508;0;0;1;0;0;0;12306064;7016;0;1792;1;1;64;1;1;1;0,511;0,255
10,18;10,81;5,50;1756;1756;1;1756;1;0;0;0;3512;0;0;1;0;0;0;12334144;7024;0;1792;1;1;64;1;1;1;0,510;0,255
9,96;11,69;5,49;1758;1758;1;1758;1;0;0;0;3516;0;0;1;0;0;0;12362256;7032;0;1792;1;1;64;1;1;1;0,509;0,255
9,71;11,20;5,32;1760;1760;1;1760;1;0;0;0;3520;0;0;1;0;0;0;12390400;7040;0;1792;1;1;64;1;1;1;0,509;0,254
10,06;11,24;5,59;1762;1762;1;1762;1;0;0;0;3524;0;0;1;0;0;0;12418576;7048;0;1792;1;1;64;1;1;1;0,508;0,254
10,10;11,56;4,95;1764;1764;1;1764;1;0;0;0;3528;0;0;1;0;0;0;12446784;7056;0;1792;1;1;64;1;1;1;0,508;0,254
9,76;11,38;5,14;1766;1766;1;1766;1;0;0;0;3532;0;0;1;0;0;0;12475024;7064;0;1792;1;1;64;1;1;1;0,507;0,254
9,89;12,11;5,35;1768;1768;1;1768;1;0;0;0;3536;0;0;1;0;0;0;12503296;7072;0;1792;1;1;64;1;1;1;0,507;0,253
10,05;10,92;5,94;1770;1770;1;1770;1;0;0;0;3540;0;0;1;0;0;0;12531600;7080;0;1792;1;1;64;1;1;1;0,506;0,253
9,63;11,98;5,05;1772;1772;1;1772;1;0;0;0;3544;0;0;1;0;0;0;12559936;7088;0;1792;1;1;64;1;1;1;0,505;0,253
9,87;11,18;4,64;1774;1774;1;1774;1;0;0;0;3548;0;0;1;0;0;0;12588304;7096;0;1792;1;1;64;1;1;1;0,505;0,252
9,80;11,89;5,31;1776;1776;1;1776;1;0;0;0;3552;0;0;1;0;0;0;12616704;7104;0;1792;1;1;64;1;1;1;0,504;0,252
10,57;11,36;5,69;1778;1778;1;1778;1;0;0;0;3556;0;0;1;0;0;0;12645136;7112;0;1792;1;1;64;1;1;1;0,504;0,252
9,94;11,54;5,67;1780;1780;1;1780;1;0;0;0;3560;0;0;1;0;0;0;12673600;7120;0;1792;1;1;64;1;1;1;0,503;0,252
10,16;11,11;4,98;1782;1782;1;1782;1;0;0;0;3564;0;0;1;0;0;0;12702096;7128;0;1792;1;1;64;1;1;1;0,503;0,251
10,35;11,92;5,95;1784;1784;1;1784;1;0;0;0;3568;0;0;1;0;0;0;12730624;7136;0;1792;1;1;64;1;1;1;0,502;0,251
10,18;11,76;5,50;1786;1786;1;1786;1;0;0;0;3572;0;0;1;0;0;0;12759184;7144;0;1792;1;1;64;1;1;1;0,501;0,251
10,34;12,55;5,37;1788;1788;1;1788;1;0;0;0;3576;0;0;1;0;0;0;12787776;7152;0;1792;1;1;64;1;1;1;0,501;0,250
10,51;11,99;5,41;1790;1790;1;1790;1;0;0;0;3580;0;0;1;0;0;0;12816400;7160;0;1792;1;1;64;1;1;1;0,500;0,250
10,56;23,62;5,75;1792;1792;1;1792;1;0;0;0;3584;0;0;1;0;0;0;12845056;7168;0;1792;1;1;64;1;1;1;0,500;0,250
9,61;11,39;5,70;1794;1794;1;1794;1;0;0;0;3588;0;0;1;0;0;0;12873744;7176;0;1856;1;1;64;1;1;1;0,517;0,258
10,12;11,77;5,23;1796;1796;1;1796;1;0;0;0;3592;0;0;1;0;0;0;12902464;7184;0;1856;1;1;64;1;1;1;0,516;0,258
10,71;11,65;5,16;1798;1798;1;1798;1;0;0;0;3596;0;0;1;0;0;0;12931216;7192;0;1856;1;1;64;1;1;1;0,516;0,258
9,85;12,17;5,73;1800;1800;1;1800;1;0;0;0;3600;0;0;1;0;0;0;12960000;7200;0;1856;1;1;64;1;1;1;0,515;0,258
10,10;11,30;5,47;1802;1802;1;1802;1;0;0;0;3604;0;0;1;0;0;0;12988816;7208;0;1856;1;1;64;1;1;1;0,515;0,257
10,39;11,68;5,29;1804;1804;1;1804;1;0;0;0;3608;0;0;1;0;0;0;13017664;7216;0;1856;1;1;64;1;1;1;0,514;0,257
10,16;11,97;5,07;1806;1806;1;1806;1;0;0;0;3612;0;0;1;0;0;0;13046544;7224;0;1856;1;1;64;1;1;1;0,514;0,257
10,07;12,44;5,91;1808;1808;1;1808;1;0;0;0;3616;0;0;1;0;0;0;13075456;7232;0;1856;1;1;64;1;1;1;0,513;0,256
10,12;11,68;5,61;1810;1810;1;1810;1;0;0;0;3620;0;0;1;0;0;0;13104400;7240;0;1856;1;1;64;1;1;1;0,512;0,256
9,99;12,48;5,62;1812;1812;1;1812;1;0;0;0;3624;0;0;1;0;0;0;13133376;7248;0;1856;1;1;64;1;1;1;0,512;0,256
10,11;11,30;5,22;1814;1814;1;1814;1;0;0;0;3628;0;0;1;0;0;0;13162384;7256;0;1856;1;1;64;1;1;1;0,511;0,256
10,20;11,67;5,48;1816;1816;1;1816;1;0;0;0;3632;0;0;1;0;0;0;13191424;7264;0;1856;1;1;64;1;1;1;0,511;0,255
10,16;11,53;5,30;1818;1818;1;1818;1;0;0;0;3636;0;0;1;0;0;0;13220496;7272;0;1856;1;1;64;1;1;1;0,510;0,255
