Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Num groups,Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,Miss Ratio,Tahiti Compute units,Devastator compute units,Tahit batch count,Devastator batch count,Tahiti Completion Time (ms),Devastator Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms)
2,1,1660,1,0,0,0,3320,0,0,1,0,0,0,11022400,6640,0,1664,1,1,64,1,1,26,1660,1,1,0,0,0,0,1,0,0,32,6,52,277,5.14,6.72,3.15
2,1,1664,1,0,0,0,3328,0,0,1,0,0,0,11075584,6656,0,1664,1,1,64,1,1,26,1664,1,1,0,0,0,0,1,0,0,32,6,52,278,5.46,11.9,3
2,1,1668,1,0,0,0,3336,0,0,1,0,0,0,11128896,6672,0,1728,1,1,64,1,1,27,1668,1,1,0,0,0,0,1,0,0,32,6,53,278,5.3,7.03,3.36
2,1,1672,1,0,0,0,3344,0,0,1,0,0,0,11182336,6688,0,1728,1,1,64,1,1,27,1672,1,1,0,0,0,0,1,0,0,32,6,53,279,5.27,6.78,3.29
2,1,1676,1,0,0,0,3352,0,0,1,0,0,0,11235904,6704,0,1728,1,1,64,1,1,27,1676,1,1,0,0,0,0,1,0,0,32,6,53,280,5.31,6.59,2.95
2,1,1680,1,0,0,0,3360,0,0,1,0,0,0,11289600,6720,0,1728,1,1,64,1,1,27,1680,1,1,0,0,0,0,1,0,0,32,6,53,280,5.41,7.17,2.99
2,1,1684,1,0,0,0,3368,0,0,1,0,0,0,11343424,6736,0,1728,1,1,64,1,1,27,1684,1,1,0,0,0,0,1,0,0,32,6,53,281,5.51,7.25,3.22
2,1,1688,1,0,0,0,3376,0,0,1,0,0,0,11397376,6752,0,1728,1,1,64,1,1,27,1688,1,1,0,0,0,0,1,0,0,32,6,53,282,5.39,6.93,3.07
2,1,1692,1,0,0,0,3384,0,0,1,0,0,0,11451456,6768,0,1728,1,1,64,1,1,27,1692,1,1,0,0,0,0,1,0,0,32,6,53,282,5.16,6.57,3.05
2,1,1696,1,0,0,0,3392,0,0,1,0,0,0,11505664,6784,0,1728,1,1,64,1,1,27,1696,1,1,0,0,0,0,1,0,0,32,6,53,283,5.38,7.65,3.34
2,1,1700,1,0,0,0,3400,0,0,1,0,0,0,11560000,6800,0,1728,1,1,64,1,1,27,1700,1,1,0,0,0,0,1,0,0,32,6,54,284,5.45,7.04,2.97
2,1,1704,1,0,0,0,3408,0,0,1,0,0,0,11614464,6816,0,1728,1,1,64,1,1,27,1704,1,1,0,0,0,0,1,0,0,32,6,54,284,5.42,6.97,2.8
2,1,1708,1,0,0,0,3416,0,0,1,0,0,0,11669056,6832,0,1728,1,1,64,1,1,27,1708,1,1,0,0,0,0,1,0,0,32,6,54,285,5.51,7.31,3.15
2,1,1712,1,0,0,0,3424,0,0,1,0,0,0,11723776,6848,0,1728,1,1,64,1,1,27,1712,1,1,0,0,0,0,1,0,0,32,6,54,286,5.29,7.42,3.52
2,1,1716,1,0,0,0,3432,0,0,1,0,0,0,11778624,6864,0,1728,1,1,64,1,1,27,1716,1,1,0,0,0,0,1,0,0,32,6,54,286,5.3,6.87,3.11
2,1,1720,1,0,0,0,3440,0,0,1,0,0,0,11833600,6880,0,1728,1,1,64,1,1,27,1720,1,1,0,0,0,0,1,0,0,32,6,54,287,5.4,7.27,3.2
2,1,1724,1,0,0,0,3448,0,0,1,0,0,0,11888704,6896,0,1728,1,1,64,1,1,27,1724,1,1,0,0,0,0,1,0,0,32,6,54,288,5.65,7.29,3.24
2,1,1728,1,0,0,0,3456,0,0,1,0,0,0,11943936,6912,0,1728,1,1,64,1,1,27,1728,1,1,0,0,0,0,1,0,0,32,6,54,288,5.39,7.61,3.16
2,1,1732,1,0,0,0,3464,0,0,1,0,0,0,11999296,6928,0,1792,1,1,64,1,1,28,1732,1,1,0,0,0,0,1,0,0,32,6,55,289,5.39,6.88,3.54
2,1,1736,1,0,0,0,3472,0,0,1,0,0,0,12054784,6944,0,1792,1,1,64,1,1,28,1736,1,1,0,0,0,0,1,0,0,32,6,55,290,5.38,7.65,3.42
2,1,1740,1,0,0,0,3480,0,0,1,0,0,0,12110400,6960,0,1792,1,1,64,1,1,28,1740,1,1,0,0,0,0,1,0,0,32,6,55,290,5.4,6.78,3.4
2,1,1744,1,0,0,0,3488,0,0,1,0,0,0,12166144,6976,0,1792,1,1,64,1,1,28,1744,1,1,0,0,0,0,1,0,0,32,6,55,291,5.63,8,3.42
2,1,1748,1,0,0,0,3496,0,0,1,0,0,0,12222016,6992,0,1792,1,1,64,1,1,28,1748,1,1,0,0,0,0,1,0,0,32,6,55,292,5.67,7.35,3.05
2,1,1752,1,0,0,0,3504,0,0,1,0,0,0,12278016,7008,0,1792,1,1,64,1,1,28,1752,1,1,0,0,0,0,1,0,0,32,6,55,292,5.51,7.29,3.2
2,1,1756,1,0,0,0,3512,0,0,1,0,0,0,12334144,7024,0,1792,1,1,64,1,1,28,1756,1,1,0,0,0,0,1,0,0,32,6,55,293,5.48,7.35,3.17
2,1,1760,1,0,0,0,3520,0,0,1,0,0,0,12390400,7040,0,1792,1,1,64,1,1,28,1760,1,1,0,0,0,0,1,0,0,32,6,55,294,5.74,7.67,3.27
2,1,1764,1,0,0,0,3528,0,0,1,0,0,0,12446784,7056,0,1792,1,1,64,1,1,28,1764,1,1,0,0,0,0,1,0,0,32,6,56,294,5.49,7.23,3.16
2,1,1768,1,0,0,0,3536,0,0,1,0,0,0,12503296,7072,0,1792,1,1,64,1,1,28,1768,1,1,0,0,0,0,1,0,0,32,6,56,295,5.64,7.84,3.25
2,1,1772,1,0,0,0,3544,0,0,1,0,0,0,12559936,7088,0,1792,1,1,64,1,1,28,1772,1,1,0,0,0,0,1,0,0,32,6,56,296,5.53,7,3.26
2,1,1776,1,0,0,0,3552,0,0,1,0,0,0,12616704,7104,0,1792,1,1,64,1,1,28,1776,1,1,0,0,0,0,1,0,0,32,6,56,296,5.56,7.88,3.12
2,1,1780,1,0,0,0,3560,0,0,1,0,0,0,12673600,7120,0,1792,1,1,64,1,1,28,1780,1,1,0,0,0,0,1,0,0,32,6,56,297,5.63,7.38,3.32
2,1,1784,1,0,0,0,3568,0,0,1,0,0,0,12730624,7136,0,1792,1,1,64,1,1,28,1784,1,1,0,0,0,0,1,0,0,32,6,56,298,5.71,7.63,3.28
2,1,1788,1,0,0,0,3576,0,0,1,0,0,0,12787776,7152,0,1792,1,1,64,1,1,28,1788,1,1,0,0,0,0,1,0,0,32,6,56,298,5.81,7.7,3.29
2,1,1792,1,0,0,0,3584,0,0,1,0,0,0,12845056,7168,0,1792,1,1,64,1,1,28,1792,1,1,0,0,0,0,1,0,0,32,6,56,299,5.83,16.93,3.17
2,1,1796,1,0,0,0,3592,0,0,1,0,0,0,12902464,7184,0,1856,1,1,64,1,1,29,1796,1,1,0,0,0,0,1,0,0,32,6,57,300,5.62,7.51,3.54
2,1,1800,1,0,0,0,3600,0,0,1,0,0,0,12960000,7200,0,1856,1,1,64,1,1,29,1800,1,1,0,0,0,0,1,0,0,32,6,57,300,5.67,7.81,3.37
2,1,1804,1,0,0,0,3608,0,0,1,0,0,0,13017664,7216,0,1856,1,1,64,1,1,29,1804,1,1,0,0,0,0,1,0,0,32,6,57,301,5.77,7.94,3.28
2,1,1808,1,0,0,0,3616,0,0,1,0,0,0,13075456,7232,0,1856,1,1,64,1,1,29,1808,1,1,0,0,0,0,1,0,0,32,6,57,302,5.76,8.14,3.57
2,1,1812,1,0,0,0,3624,0,0,1,0,0,0,13133376,7248,0,1856,1,1,64,1,1,29,1812,1,1,0,0,0,0,1,0,0,32,6,57,302,5.82,7.9,3.48
2,1,1816,1,0,0,0,3632,0,0,1,0,0,0,13191424,7264,0,1856,1,1,64,1,1,29,1816,1,1,0,0,0,0,1,0,0,32,6,57,303,5.78,7.76,3.22
2,1,1820,1,0,0,0,3640,0,0,1,0,0,0,13249600,7280,0,1856,1,1,64,1,1,29,1820,1,1,0,0,0,0,1,0,0,32,6,57,304,5.98,7.87,3.4
2,1,1824,1,0,0,0,3648,0,0,1,0,0,0,13307904,7296,0,1856,1,1,64,1,1,29,1824,1,1,0,0,0,0,1,0,0,32,6,57,304,5.96,8.39,3.29
2,1,1828,1,0,0,0,3656,0,0,1,0,0,0,13366336,7312,0,1856,1,1,64,1,1,29,1828,1,1,0,0,0,0,1,0,0,32,6,58,305,5.78,7.65,3.42
2,1,1832,1,0,0,0,3664,0,0,1,0,0,0,13424896,7328,0,1856,1,1,64,1,1,29,1832,1,1,0,0,0,0,1,0,0,32,6,58,306,5.79,7.93,3.38
2,1,1836,1,0,0,0,3672,0,0,1,0,0,0,13483584,7344,0,1856,1,1,64,1,1,29,1836,1,1,0,0,0,0,1,0,0,32,6,58,306,5.98,7.67,3.58
2,1,1840,1,0,0,0,3680,0,0,1,0,0,0,13542400,7360,0,1856,1,1,64,1,1,29,1840,1,1,0,0,0,0,1,0,0,32,6,58,307,6.08,8.31,3.33
2,1,1844,1,0,0,0,3688,0,0,1,0,0,0,13601344,7376,0,1856,1,1,64,1,1,29,1844,1,1,0,0,0,0,1,0,0,32,6,58,308,5.86,7.8,3.47
2,1,1848,1,0,0,0,3696,0,0,1,0,0,0,13660416,7392,0,1856,1,1,64,1,1,29,1848,1,1,0,0,0,0,1,0,0,32,6,58,308,5.89,8.16,3.52
2,1,1852,1,0,0,0,3704,0,0,1,0,0,0,13719616,7408,0,1856,1,1,64,1,1,29,1852,1,1,0,0,0,0,1,0,0,32,6,58,309,6.02,8.28,3.3
2,1,1856,1,0,0,0,3712,0,0,1,0,0,0,13778944,7424,0,1856,1,1,64,1,1,29,1856,1,1,0,0,0,0,1,0,0,32,6,58,310,6.03,8.58,3.24
2,1,1860,1,0,0,0,3720,0,0,1,0,0,0,13838400,7440,0,1920,1,1,64,1,1,30,1860,1,1,0,0,0,0,1,0,0,32,6,59,310,5.97,8.08,3.5
2,1,1864,1,0,0,0,3728,0,0,1,0,0,0,13897984,7456,0,1920,1,1,64,1,1,30,1864,1,1,0,0,0,0,1,0,0,32,6,59,311,6.22,8.62,3.5
2,1,1868,1,0,0,0,3736,0,0,1,0,0,0,13957696,7472,0,1920,1,1,64,1,1,30,1868,1,1,0,0,0,0,1,0,0,32,6,59,312,6.06,8.01,3.2
2,1,1872,1,0,0,0,3744,0,0,1,0,0,0,14017536,7488,0,1920,1,1,64,1,1,30,1872,1,1,0,0,0,0,1,0,0,32,6,59,312,6.09,9.04,3.34
2,1,1876,1,0,0,0,3752,0,0,1,0,0,0,14077504,7504,0,1920,1,1,64,1,1,30,1876,1,1,0,0,0,0,1,0,0,32,6,59,313,6.01,7.92,3.41
2,1,1880,1,0,0,0,3760,0,0,1,0,0,0,14137600,7520,0,1920,1,1,64,1,1,30,1880,1,1,0,0,0,0,1,0,0,32,6,59,314,6.24,8.66,3.33
2,1,1884,1,0,0,0,3768,0,0,1,0,0,0,14197824,7536,0,1920,1,1,64,1,1,30,1884,1,1,0,0,0,0,1,0,0,32,6,59,314,6.11,8.56,3.37
2,1,1888,1,0,0,0,3776,0,0,1,0,0,0,14258176,7552,0,1920,1,1,64,1,1,30,1888,1,1,0,0,0,0,1,0,0,32,6,59,315,6.03,8.6,3.47
2,1,1892,1,0,0,0,3784,0,0,1,0,0,0,14318656,7568,0,1920,1,1,64,1,1,30,1892,1,1,0,0,0,0,1,0,0,32,6,60,316,6.02,7.79,3.48
2,1,1896,1,0,0,0,3792,0,0,1,0,0,0,14379264,7584,0,1920,1,1,64,1,1,30,1896,1,1,0,0,0,0,1,0,0,32,6,60,316,6.2,8.85,3.45
2,1,1900,1,0,0,0,3800,0,0,1,0,0,0,14440000,7600,0,1920,1,1,64,1,1,30,1900,1,1,0,0,0,0,1,0,0,32,6,60,317,6.22,8.57,3.34
2,1,1904,1,0,0,0,3808,0,0,1,0,0,0,14500864,7616,0,1920,1,1,64,1,1,30,1904,1,1,0,0,0,0,1,0,0,32,6,60,318,6.16,9.03,3.5
2,1,1908,1,0,0,0,3816,0,0,1,0,0,0,14561856,7632,0,1920,1,1,64,1,1,30,1908,1,1,0,0,0,0,1,0,0,32,6,60,318,6.29,8.36,3.21
2,1,1912,1,0,0,0,3824,0,0,1,0,0,0,14622976,7648,0,1920,1,1,64,1,1,30,1912,1,1,0,0,0,0,1,0,0,32,6,60,319,6.19,9.2,3.34
2,1,1916,1,0,0,0,3832,0,0,1,0,0,0,14684224,7664,0,1920,1,1,64,1,1,30,1916,1,1,0,0,0,0,1,0,0,32,6,60,320,6.3,8.76,3.55
2,1,1920,1,0,0,0,3840,0,0,1,0,0,0,14745600,7680,0,1920,1,1,64,1,1,30,1920,1,1,0,0,0,0,1,0,0,32,6,60,320,6.25,29.64,3.59
2,1,1924,1,0,0,0,3848,0,0,1,0,0,0,14807104,7696,0,1984,1,1,64,1,1,31,1924,1,1,0,0,0,0,1,0,0,32,6,61,321,6.37,8.89,3.49
2,1,1928,1,0,0,0,3856,0,0,1,0,0,0,14868736,7712,0,1984,1,1,64,1,1,31,1928,1,1,0,0,0,0,1,0,0,32,6,61,322,6.45,8.83,4.04
2,1,1932,1,0,0,0,3864,0,0,1,0,0,0,14930496,7728,0,1984,1,1,64,1,1,31,1932,1,1,0,0,0,0,1,0,0,32,6,61,322,6.38,8.96,3.5
2,1,1936,1,0,0,0,3872,0,0,1,0,0,0,14992384,7744,0,1984,1,1,64,1,1,31,1936,1,1,0,0,0,0,1,0,0,32,6,61,323,6.34,9.46,3.51
2,1,1940,1,0,0,0,3880,0,0,1,0,0,0,15054400,7760,0,1984,1,1,64,1,1,31,1940,1,1,0,0,0,0,1,0,0,32,6,61,324,6.24,8.67,3.48
2,1,1944,1,0,0,0,3888,0,0,1,0,0,0,15116544,7776,0,1984,1,1,64,1,1,31,1944,1,1,0,0,0,0,1,0,0,32,6,61,324,6.32,8.84,3.63
2,1,1948,1,0,0,0,3896,0,0,1,0,0,0,15178816,7792,0,1984,1,1,64,1,1,31,1948,1,1,0,0,0,0,1,0,0,32,6,61,325,6.3,8.91,3.59
2,1,1952,1,0,0,0,3904,0,0,1,0,0,0,15241216,7808,0,1984,1,1,64,1,1,31,1952,1,1,0,0,0,0,1,0,0,32,6,61,326,6.41,9.04,3.22
2,1,1956,1,0,0,0,3912,0,0,1,0,0,0,15303744,7824,0,1984,1,1,64,1,1,31,1956,1,1,0,0,0,0,1,0,0,32,6,62,326,6.34,8.93,3.44
2,1,1960,1,0,0,0,3920,0,0,1,0,0,0,15366400,7840,0,1984,1,1,64,1,1,31,1960,1,1,0,0,0,0,1,0,0,32,6,62,327,6.39,9.03,3.66
2,1,1964,1,0,0,0,3928,0,0,1,0,0,0,15429184,7856,0,1984,1,1,64,1,1,31,1964,1,1,0,0,0,0,1,0,0,32,6,62,328,6.59,9.22,3.78
2,1,1968,1,0,0,0,3936,0,0,1,0,0,0,15492096,7872,0,1984,1,1,64,1,1,31,1968,1,1,0,0,0,0,1,0,0,32,6,62,328,6.61,9.68,3.43
2,1,1972,1,0,0,0,3944,0,0,1,0,0,0,15555136,7888,0,1984,1,1,64,1,1,31,1972,1,1,0,0,0,0,1,0,0,32,6,62,329,6.53,9.23,3.53
2,1,1976,1,0,0,0,3952,0,0,1,0,0,0,15618304,7904,0,1984,1,1,64,1,1,31,1976,1,1,0,0,0,0,1,0,0,32,6,62,330,6.62,9.6,3.68
2,1,1980,1,0,0,0,3960,0,0,1,0,0,0,15681600,7920,0,1984,1,1,64,1,1,31,1980,1,1,0,0,0,0,1,0,0,32,6,62,330,6.39,9.1,3.72
2,1,1984,1,0,0,0,3968,0,0,1,0,0,0,15745024,7936,0,1984,1,1,64,1,1,31,1984,1,1,0,0,0,0,1,0,0,32,6,62,331,6.69,9.56,3.87
2,1,1988,1,0,0,0,3976,0,0,1,0,0,0,15808576,7952,0,2048,1,1,64,1,1,32,1988,1,1,0,0,0,0,1,0,0,32,6,63,332,6.77,9.3,3.54
2,1,1992,1,0,0,0,3984,0,0,1,0,0,0,15872256,7968,0,2048,1,1,64,1,1,32,1992,1,1,0,0,0,0,1,0,0,32,6,63,332,6.45,9.38,3.62
2,1,1996,1,0,0,0,3992,0,0,1,0,0,0,15936064,7984,0,2048,1,1,64,1,1,32,1996,1,1,0,0,0,0,1,0,0,32,6,63,333,6.48,9.29,3.81
2,1,2000,1,0,0,0,4000,0,0,1,0,0,0,16000000,8000,0,2048,1,1,64,1,1,32,2000,1,1,0,0,0,0,1,0,0,32,6,63,334,6.61,9.82,3.57
2,1,2004,1,0,0,0,4008,0,0,1,0,0,0,16064064,8016,0,2048,1,1,64,1,1,32,2004,1,1,0,0,0,0,1,0,0,32,6,63,334,6.73,9.75,3.58
2,1,2008,1,0,0,0,4016,0,0,1,0,0,0,16128256,8032,0,2048,1,1,64,1,1,32,2008,1,1,0,0,0,0,1,0,0,32,6,63,335,6.55,9.65,3.75
2,1,2012,1,0,0,0,4024,0,0,1,0,0,0,16192576,8048,0,2048,1,1,64,1,1,32,2012,1,1,0,0,0,0,1,0,0,32,6,63,336,6.52,9.5,3.82
2,1,2016,1,0,0,0,4032,0,0,1,0,0,0,16257024,8064,0,2048,1,1,64,1,1,32,2016,1,1,0,0,0,0,1,0,0,32,6,63,336,6.73,10.64,3.56
2,1,2020,1,0,0,0,4040,0,0,1,0,0,0,16321600,8080,0,2048,1,1,64,1,1,32,2020,1,1,0,0,0,0,1,0,0,32,6,64,337,6.83,10.08,3.72
2,1,2024,1,0,0,0,4048,0,0,1,0,0,0,16386304,8096,0,2048,1,1,64,1,1,32,2024,1,1,0,0,0,0,1,0,0,32,6,64,338,6.76,9.72,3.88
2,1,2028,1,0,0,0,4056,0,0,1,0,0,0,16451136,8112,0,2048,1,1,64,1,1,32,2028,1,1,0,0,0,0,1,0,0,32,6,64,338,6.78,9.99,3.83
2,1,2032,1,0,0,0,4064,0,0,1,0,0,0,16516096,8128,0,2048,1,1,64,1,1,32,2032,1,1,0,0,0,0,1,0,0,32,6,64,339,6.65,10.39,3.52
2,1,2036,1,0,0,0,4072,0,0,1,0,0,0,16581184,8144,0,2048,1,1,64,1,1,32,2036,1,1,0,0,0,0,1,0,0,32,6,64,340,6.62,9.98,3.57
2,1,2040,1,0,0,0,4080,0,0,1,0,0,0,16646400,8160,0,2048,1,1,64,1,1,32,2040,1,1,0,0,0,0,1,0,0,32,6,64,340,6.93,10.3,3.93
2,1,2044,1,0,0,0,4088,0,0,1,0,0,0,16711744,8176,0,2048,1,1,64,1,1,32,2044,1,1,0,0,0,0,1,0,0,32,6,64,341,7,10.21,3.71
2,1,2048,1,0,0,0,4096,0,0,1,0,0,0,16777216,8192,0,2048,1,1,64,1,1,32,2048,1,1,0,0,0,0,1,0,0,32,6,64,342,6.85,25.09,3.9
3,1.00,128.00,1.00,0.00,0.00,0.00,192.00,0.00,0.00,2.00,0.00,0.00,0.00,32768.00,16384.00,0.00,64.00,64.00,1.00,16.00,16.00,1.00,16,64.00,0.06640625,0.5,15.00,0.5,0.00,0.00,1.00,63,0.4921875,32,6,1,3,1.95,1.96,1.41
3,1.00,256.00,1.00,0.00,0.00,0.00,384.00,0.00,0.00,2.00,0.00,0.00,0.00,131072.00,65536.00,0.00,128.00,128.00,1.00,16.00,16.00,1.00,64,128.00,0.06640625,0.25,15.00,0.5,0.00,0.00,1.00,127,0.49609375,32,6,2,11,2.19,2.08,2.71
3,1.00,384.00,1.00,0.00,0.00,0.00,576.00,0.00,0.00,2.00,0.00,0.00,0.00,294912.00,147456.00,0.00,192.00,192.00,1.00,16.00,16.00,1.00,144,192.00,0.06640625,0.1666667,15.00,0.5,0.00,0.00,1.00,191,0.497395833,32,6,5,24,2.52,3.38,4.27
3,1.00,512.00,1.00,0.00,0.00,0.00,768.00,0.00,0.00,2.00,0.00,0.00,0.00,524288.00,262144.00,0.00,256.00,256.00,1.00,16.00,16.00,1.00,256,256.00,0.06640625,0.125,15.00,0.5,0.00,0.00,1.00,255,0.498046875,32,6,8,43,3.10,4.07,8.00
3,1.00,640.00,1.00,0.00,0.00,0.00,960.00,0.00,0.00,2.00,0.00,0.00,0.00,819200.00,409600.00,0.00,320.00,320.00,1.00,16.00,16.00,1.00,400,320.00,0.06640625,0.1,15.00,0.5,0.00,0.00,1.00,319,0.4984375,32,6,13,67,3.03,5.51,13.53
3,1.00,768.00,1.00,0.00,0.00,0.00,1152.00,0.00,0.00,2.00,0.00,0.00,0.00,1179648.00,589824.00,0.00,384.00,384.00,1.00,16.00,16.00,1.00,576,384.00,0.06640625,0.08333334,15.00,0.5,0.00,0.00,1.00,383,0.498697917,32,6,18,96,3.68,7.73,21.91
3,1.00,896.00,1.00,0.00,0.00,0.00,1344.00,0.00,0.00,2.00,0.00,0.00,0.00,1605632.00,802816.00,0.00,448.00,448.00,1.00,16.00,16.00,1.00,784,448.00,0.06640625,0.07142857,15.00,0.5,0.00,0.00,1.00,447,0.498883929,32,6,25,131,4.43,13.03,34.49
3,1.00,1024.00,1.00,0.00,0.00,0.00,1536.00,0.00,0.00,2.00,0.00,0.00,0.00,2097152.00,1048576.00,0.00,512.00,512.00,1.00,16.00,16.00,1.00,1024,512.00,0.06640625,0.0625,15.00,0.5,0.00,0.00,1.00,511,0.499023438,32,6,32,171,5.93,17.64,52.95
3,1.00,1152.00,1.00,0.00,0.00,0.00,1728.00,0.00,0.00,2.00,0.00,0.00,0.00,2654208.00,1327104.00,0.00,576.00,576.00,1.00,16.00,16.00,1.00,1296,576.00,0.06640625,0.05555556,15.00,0.5,0.00,0.00,1.00,575,0.499131944,32,6,41,216,6.44,22.76,74.87
3,1.00,1280.00,1.00,0.00,0.00,0.00,1920.00,0.00,0.00,2.00,0.00,0.00,0.00,3276800.00,1638400.00,0.00,640.00,640.00,1.00,16.00,16.00,1.00,1600,640.00,0.06640625,0.05,15.00,0.5,0.00,0.00,1.00,639,0.49921875,32,6,50,267,7.63,30.23,104.26
3,1.00,1408.00,1.00,0.00,0.00,0.00,2112.00,0.00,0.00,2.00,0.00,0.00,0.00,3964928.00,1982464.00,0.00,704.00,704.00,1.00,16.00,16.00,1.00,1936,704.00,0.06640625,0.04545455,15.00,0.5,0.00,0.00,1.00,703,0.499289773,32,6,61,323,9.65,38.79,152.77
3,1.00,1536.00,1.00,0.00,0.00,0.00,2304.00,0.00,0.00,2.00,0.00,0.00,0.00,4718592.00,2359296.00,0.00,768.00,768.00,1.00,16.00,16.00,1.00,2304,768.00,0.06640625,0.04166667,15.00,0.5,0.00,0.00,1.00,767,0.499348958,32,6,72,384,13.54,48.26,417.84
3,1.00,1664.00,1.00,0.00,0.00,0.00,2496.00,0.00,0.00,2.00,0.00,0.00,0.00,5537792.00,2768896.00,0.00,832.00,832.00,1.00,16.00,16.00,1.00,2704,832.00,0.06640625,0.03846154,15.00,0.5,0.00,0.00,1.00,831,0.499399038,32,6,85,451,15.64,60.67,964.77
3,1.00,1792.00,1.00,0.00,0.00,0.00,2688.00,0.00,0.00,2.00,0.00,0.00,0.00,6422528.00,3211264.00,0.00,896.00,896.00,1.00,16.00,16.00,1.00,3136,896.00,0.06640625,0.03571429,15.00,0.5,0.00,0.00,1.00,895,0.499441964,32,6,98,523,17.87,73.89,1358.05
3,1.00,1920.00,1.00,0.00,0.00,0.00,2880.00,0.00,0.00,2.00,0.00,0.00,0.00,7372800.00,3686400.00,0.00,960.00,960.00,1.00,16.00,16.00,1.00,3600,960.00,0.06640625,0.03333334,15.00,0.5,0.00,0.00,1.00,959,0.499479167,32,6,113,600,20.93,90.41,1805.73
3,1.00,2048.00,1.00,0.00,0.00,0.00,3072.00,0.00,0.00,2.00,0.00,0.00,0.00,8388608.00,4194304.00,0.00,1024.00,1024.00,1.00,16.00,16.00,1.00,4096,1024.00,0.06640625,0.03125,15.00,0.5,0.00,0.00,1.00,1023,0.499511719,32,6,128,683,24.75,110.64,9441.58
3,1.00,2176.00,1.00,0.00,0.00,0.00,3264.00,0.00,0.00,2.00,0.00,0.00,0.00,9469952.00,4734976.00,0.00,1088.00,1088.00,1.00,16.00,16.00,1.00,4624,1088.00,0.06640625,0.02941176,15.00,0.5,0.00,0.00,1.00,1087,0.499540441,32,6,145,771,27.97,130.39,3037.65
3,1.00,2304.00,1.00,0.00,0.00,0.00,3456.00,0.00,0.00,2.00,0.00,0.00,0.00,10616832.00,5308416.00,0.00,1152.00,1152.00,1.00,16.00,16.00,1.00,5184,1152.00,0.06640625,0.02777778,15.00,0.5,0.00,0.00,1.00,1151,0.499565972,32,6,162,864,32.56,153.10,3638.69
3,1.00,2432.00,1.00,0.00,0.00,0.00,3648.00,0.00,0.00,2.00,0.00,0.00,0.00,11829248.00,5914624.00,0.00,1216.00,1216.00,1.00,16.00,16.00,1.00,5776,1216.00,0.06640625,0.02631579,15.00,0.5,0.00,0.00,1.00,1215,0.499588816,32,6,181,963,37.35,180.27,4313.45
3,1.00,2560.00,1.00,0.00,0.00,0.00,3840.00,0.00,0.00,2.00,0.00,0.00,0.00,13107200.00,6553600.00,0.00,1280.00,1280.00,1.00,16.00,16.00,1.00,6400,1280.00,0.06640625,0.025,15.00,0.5,0.00,0.00,1.00,1279,0.499609375,32,6,200,1067,43.65,209.31,5058.82
3,1.00,2688.00,1.00,0.00,0.00,0.00,4032.00,0.00,0.00,2.00,0.00,0.00,0.00,14450688.00,7225344.00,0.00,1344.00,1344.00,1.00,16.00,16.00,1.00,7056,1344.00,0.06640625,0.02380952,15.00,0.5,0.00,0.00,1.00,1343,0.499627976,32,6,221,1176,49.32,242.28,5800.80
3,1.00,2816.00,1.00,0.00,0.00,0.00,4224.00,0.00,0.00,2.00,0.00,0.00,0.00,15859712.00,7929856.00,0.00,1408.00,1408.00,1.00,16.00,16.00,1.00,7744,1408.00,0.06640625,0.02272727,15.00,0.5,0.00,0.00,1.00,1407,0.499644886,32,6,242,1291,56.35,278.48,6650.39
3,1.00,2944.00,1.00,0.00,0.00,0.00,4416.00,0.00,0.00,2.00,0.00,0.00,0.00,17334272.00,8667136.00,0.00,1472.00,1472.00,1.00,16.00,16.00,1.00,8464,1472.00,0.06640625,0.02173913,15.00,0.5,0.00,0.00,1.00,1471,0.499660326,32,6,265,1411,64.81,317.94,7585.31
3,1.00,3072.00,1.00,0.00,0.00,0.00,4608.00,0.00,0.00,2.00,0.00,0.00,0.00,18874368.00,9437184.00,0.00,1536.00,1536.00,1.00,16.00,16.00,1.00,9216,1536.00,0.06640625,0.02083333,15.00,0.5,0.00,0.00,1.00,1535,0.499674479,32,6,288,1536,73.74,360.81,28628.67
3,1.00,3200.00,1.00,0.00,0.00,0.00,4800.00,0.00,0.00,2.00,0.00,0.00,0.00,20480000.00,10240000.00,0.00,1600.00,1600.00,1.00,16.00,16.00,1.00,10000,1600.00,0.06640625,0.02,15.00,0.5,0.00,0.00,1.00,1599,0.4996875,32,6,313,1667,83.72,410.13,9762.34
