Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,Tahiti Completion Time (ms),Tahiti Completion Time STDDEV,Devastator Completion Time (ms),Devastator Completion Time STDDEV,AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time STDDEV
7,2,1,1,1,1,0,14,0,0,4,0,0,0,11957764,11957764,1088,1744,1744,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,13.9,5.404627647,26.78,8.093923647,493.47,28.49156191
7,2,1,1,1,1,0,14,0,0,4,0,0,0,12845056,12845056,1088,1792,1792,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,19.07,4.56345264,30.84,6.418286376,522.49,28.91245233
7,2,1,1,1,1,0,14,0,0,4,0,0,0,12859396,12859396,1088,1808,1808,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,15.51,4.840444194,27.63,6.303419707,530.48,32.91852974
7,2,1,1,1,1,0,14,0,0,4,0,0,0,13778944,13778944,1088,1856,1856,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,15.58,5.118945204,33.65,8.707898713,559.45,29.29790948
7,2,1,1,1,1,0,14,0,0,4,0,0,0,13793796,13793796,1088,1872,1872,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,15.89,4.959627002,28.36,5.932149695,570.27,28.0773414
7,2,1,1,1,1,0,14,0,0,4,0,0,0,14745600,14745600,1088,1920,1920,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,18.38,4.538237543,36.55,8.902106492,599.22,34.29127586
7,2,1,1,1,1,0,14,0,0,4,0,0,0,14760964,14760964,1088,1936,1936,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,17.24,5.038094878,29.83,5.836188825,614.84,32.33627066
7,2,1,1,1,1,0,14,0,0,4,0,0,0,15745024,15745024,1088,1984,1984,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,17.55,5.278967702,38.46,9.840142275,648.92,35.59148213
7,2,1,1,1,1,0,14,0,0,4,0,0,0,15760900,15760900,1088,2000,2000,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,17.95,4.725198409,31.34,5.372559911,648.28,37.91914556
7,2,1,1,1,1,0,14,0,0,4,0,0,0,16777216,16777216,1088,2048,2048,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,30.42,5.138443344,41.22,7.785345208,692.41,34.83564123
7,2,1,1,1,1,0,14,0,0,4,0,0,0,16793604,16793604,1088,2064,2064,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,19.88,5.288251129,37.57,9.161064349,699.76,41.6279041
7,2,1,1,1,1,0,14,0,0,4,0,0,0,17842176,17842176,1088,2112,2112,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,19.45,5.179527005,44.3,9.129622117,724.06,40.34942874
7,2,1,1,1,1,0,14,0,0,4,0,0,0,17859076,17859076,1088,2128,2128,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,19.82,5.097803449,38.66,9.480738368,733.12,42.49406547
7,2,1,1,1,1,0,14,0,0,4,0,0,0,18939904,18939904,1088,2176,2176,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,24.35,4.54835135,46.13,8.855117165,773.63,41.82216039
7,2,1,1,1,1,0,14,0,0,4,0,0,0,18957316,18957316,1088,2192,2192,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,21.6,5.257375771,41.39,10.4545636,786.84,41.63621501
7,2,1,1,1,1,0,14,0,0,4,0,0,0,20070400,20070400,1088,2240,2240,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,22.68,5.163099844,49.31,10.6749192,820.37,43.06289702
7,2,1,1,1,1,0,14,0,0,4,0,0,0,20088324,20088324,1088,2256,2256,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,22.16,5.182123117,44.5,9.585927185,827.92,45.33909571
7,2,1,1,1,1,0,14,0,0,4,0,0,0,21233664,21233664,1088,2304,2304,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,34.23,6.862732692,51.96,8.482829717,876.66,45.20447323
7,2,1,1,1,1,0,14,0,0,4,0,0,0,21252100,21252100,1088,2320,2320,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,24.89,8.774844728,47.46,9.588972833,876.28,43.9781946
7,2,1,1,1,1,0,14,0,0,4,0,0,0,22429696,22429696,1088,2368,2368,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,25.92,5.273860066,53.94,8.881238652,917.01,48.36641293
7,2,1,1,1,1,0,14,0,0,4,0,0,0,22448644,22448644,1088,2384,2384,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,26.11,5.93278181,49.65,10.00337443,922.04,49.24914619
7,2,1,1,1,1,0,14,0,0,4,0,0,0,23658496,23658496,1088,2432,2432,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,31.18,5.189181053,58.54,9.734906266,969.87,52.29677906
7,2,1,1,1,1,0,14,0,0,4,0,0,0,23677956,23677956,1088,2448,2448,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,27.8,8.897190568,51.88,11.35718275,984.32,48.25554476
7,2,1,1,1,1,0,14,0,0,4,0,0,0,24920064,24920064,1088,2496,2496,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,28.92,5.397555002,61.13,9.119928728,1018.73,61.58893651
7,2,1,1,1,1,0,14,0,0,4,0,0,0,24940036,24940036,1088,2512,2512,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,28.87,6.183292003,54.22,10.26214403,1033.38,51.02485277
7,2,1,1,1,1,0,14,0,0,4,0,0,0,26214400,26214400,1088,2560,2560,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,53.77,11.16947179,63.17,11.92481027,1075.86,55.13202699
7,2,1,1,1,1,0,14,0,0,4,0,0,0,26234884,26234884,1088,2576,2576,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,29.82,5.166004259,56.66,10.19923527,1153.91,127.4450544
7,2,1,1,1,1,0,14,0,0,4,0,0,0,27541504,27541504,1088,2624,2624,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,34.8,7.267736924,64.16,7.753347664,1168.79,56.4133486
7,2,1,1,1,1,0,14,0,0,4,0,0,0,27562500,27562500,1088,2640,2640,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,32.57,5.437379884,58.63,10.58645833,1184.88,53.75281946
7,2,1,1,1,1,0,14,0,0,4,0,0,0,28901376,28901376,1088,2688,2688,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,42.67,7.22918391,68.12,8.459645383,1239.6,60.07861516
7,2,1,1,1,1,0,14,0,0,4,0,0,0,28922884,28922884,1088,2704,2704,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,35.18,5.363543605,61.85,8.935742834,1256.81,62.46129922
7,2,1,1,1,1,0,14,0,0,4,0,0,0,30294016,30294016,1088,2752,2752,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,40.08,7.216203988,73.45,8.066442834,1289.02,54.38602394
7,2,1,1,1,1,0,14,0,0,4,0,0,0,30316036,30316036,1088,2768,2768,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,37.01,12.16757577,64.9,8.356434646,1321.33,66.41446454
7,2,1,1,1,1,0,14,0,0,4,0,0,0,31719424,31719424,1088,2816,2816,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,59.79,10.40124512,76.96,9.390335457,1352.03,64.83385767
7,2,1,1,1,1,0,14,0,0,4,0,0,0,31741956,31741956,1088,2832,2832,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,39.04,6.782212029,67.79,8.202798303,1375.73,60.07393029
7,2,1,1,1,1,0,14,0,0,4,0,0,0,33177600,33177600,1088,2880,2880,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,47.35,9.350267376,81.05,9.918039121,1420.27,76.72963639
7,2,1,1,1,1,0,14,0,0,4,0,0,0,33200644,33200644,1088,2896,2896,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,42.57,8.002818254,72.13,9.203971969,1435.82,71.29661703
7,2,1,1,1,1,0,14,0,0,4,0,0,0,34668544,34668544,1088,2944,2944,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,59.68,12.60863196,84.22,8.384008588,1472.76,64.08480631
7,2,1,1,1,1,0,14,0,0,4,0,0,0,34692100,34692100,1088,2960,2960,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,47.9,8.77097486,76.76,8.965623235,1487.52,76.11537033
7,2,1,1,1,1,0,14,0,0,4,0,0,0,36192256,36192256,1088,3008,3008,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,52.31,8.123662967,86.27,8.304041185,1530.23,75.49368914
7,2,1,1,1,1,0,14,0,0,4,0,0,0,36216324,36216324,1088,3024,3024,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,47.35,7.269628601,76.52,9.55246565,1568.96,78.24639544
7,2,1,1,1,1,0,14,0,0,4,0,0,0,37748736,37748736,1088,3072,3072,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,75.22,9.502189221,87.15,8.296234085,1598.6,83.91650612
7,2,1,1,1,1,0,14,0,0,4,0,0,0,37773316,37773316,1088,3088,3088,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,50.03,6.793312888,79.52,8.168818764,1619.37,86.97823348
7,2,1,1,1,1,0,14,0,0,4,0,0,0,39337984,39337984,1088,3136,3136,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,57.11,8.223010398,93.31,7.149398576,1677.62,88.18534799
7,2,1,1,1,1,0,14,0,0,4,0,0,0,39363076,39363076,1088,3152,3152,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,51.53,7.203408915,83.79,13.15393097,1697.14,75.7617344
7,2,1,1,1,1,0,14,0,0,4,0,0,0,40960000,40960000,1088,3200,3200,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,71.39,10.52035646,97.77,8.110308256,1740.04,94.41302029
7,2,1,1,1,1,0,14,0,0,4,0,0,0,40985604,40985604,1088,3216,3216,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,58.99,15.74515481,88.52,8.915694028,1748.57,98.0424658
7,2,1,1,1,1,0,14,0,0,4,0,0,0,42614784,42614784,1088,3264,3264,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,65.8,10.86093919,99.51,8.69079398,1790.96,90.46567526
7,2,1,1,1,1,0,14,0,0,4,0,0,0,42640900,42640900,1088,3280,3280,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,58.98,9.778527497,89.55,8.075116098,1831,92.34803734
7,2,1,1,1,1,0,14,0,0,4,0,0,0,44302336,44302336,1088,3328,3328,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,83.08,9.292663773,106.69,11.33992504,1893.26,105.1939751
7,2,1,1,1,1,0,14,0,0,4,0,0,0,44328964,44328964,1088,3344,3344,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,61.62,8.284660524,93.85,8.596947133,1910.73,91.35566266
7,2,1,1,1,1,0,14,0,0,4,0,0,0,46022656,46022656,1088,3392,3392,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,72.16,12.24803658,108.15,9.111942713,1942.68,95.61766364
7,2,1,1,1,1,0,14,0,0,4,0,0,0,46049796,46049796,1088,3408,3408,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,62.73,8.12385992,95.12,7.459597844,1970.26,98.54609277
7,2,1,1,1,1,0,14,0,0,4,0,0,0,47775744,47775744,1088,3456,3456,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,81.65,7.649019545,112.12,8.774143833,2016.73,122.3424583
7,2,1,1,1,1,0,14,0,0,4,0,0,0,47803396,47803396,1088,3472,3472,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,64.81,7.850726081,100.79,9.402441172,2049.33,106.8463434
7,2,1,1,1,1,0,14,0,0,4,0,0,0,49561600,49561600,1088,3520,3520,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,79.32,10.00587827,116.62,8.045843647,2106.66,107.6455498
7,2,1,1,1,1,0,14,0,0,4,0,0,0,49589764,49589764,1088,3536,3536,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,69.53,17.35307177,103.17,9.548879515,2137.63,113.2582584
7,2,1,1,1,1,0,14,0,0,4,0,0,0,51380224,51380224,1088,3584,3584,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,100.45,11.07643896,119.11,8.849740109,2191.59,118.6561499
7,2,1,1,1,1,0,14,0,0,4,0,0,0,51408900,51408900,1088,3600,3600,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,70.19,8.279728256,108.25,8.915576257,2210.93,123.8257853
7,2,1,1,1,1,0,14,0,0,4,0,0,0,53231616,53231616,1088,3648,3648,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,86.37,10.58362414,125.31,9.080412986,2240.67,111.3548432
7,2,1,1,1,1,0,14,0,0,4,0,0,0,53260804,53260804,1088,3664,3664,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,75.01,8.903364533,111.15,8.712491033,2241.8,130.5001149
7,2,1,1,1,1,0,14,0,0,4,0,0,0,55115776,55115776,1088,3712,3712,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,96.42,13.21679235,127.75,8.6941072,2228.54,121.9266517
7,2,1,1,1,1,0,14,0,0,4,0,0,0,55145476,55145476,1088,3728,3728,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,80.71,10.08889984,115.47,9.07023153,2281.73,116.5787163
7,2,1,1,1,1,0,14,0,0,4,0,0,0,57032704,57032704,1088,3776,3776,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,96.16,12.03554735,130.98,8.784053734,2313.66,128.1936207
7,2,1,1,1,1,0,14,0,0,4,0,0,0,57062916,57062916,1088,3792,3792,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,83.76,10.85276002,119.27,9.447597578,2358.71,119.342138
7,2,1,1,1,1,0,14,0,0,4,0,0,0,58982400,58982400,1088,3840,3840,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,114.4,11.27652429,136.52,8.878603494,2403.75,128.5465966
7,2,1,1,1,1,0,14,0,0,4,0,0,0,59013124,59013124,1088,3856,3856,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,88.55,12.3510121,120.96,8.960937451,2449.42,107.4527971
7,2,1,1,1,1,0,14,0,0,4,0,0,0,60964864,60964864,1088,3904,3904,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,104.58,10.37514337,139.24,7.932364086,2467.91,123.9654061
7,2,1,1,1,1,0,14,0,0,4,0,0,0,60996100,60996100,1088,3920,3920,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,86.19,10.75053022,127.23,9.832451373,2498.7,120.6620487
7,2,1,1,1,1,0,14,0,0,4,0,0,0,62980096,62980096,1088,3968,3968,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,116.52,11.63226547,144.61,8.902690605,2577.21,133.6749262
7,2,1,1,1,1,0,14,0,0,4,0,0,0,63011844,63011844,1088,3984,3984,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,93.77,11.18199893,129.6,8.78749111,2593.09,137.2751321
7,2,1,1,1,1,0,14,0,0,4,0,0,0,65028096,65028096,1088,4032,4032,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,113.03,13.15785317,149.21,7.981597584,2644.15,146.291242
7,2,1,1,1,1,0,14,0,0,4,0,0,0,65060356,65060356,1088,4048,4048,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,94.47,22.06329758,135.57,7.799044813,2702.35,119.4048889
7,2,1,1,1,1,0,14,0,0,4,0,0,0,67108864,67108864,1088,4096,4096,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,138.17,12.37582725,166.6,8.690224393,2733.56,160.5963462
7,2,1,1,1,1,0,14,0,0,4,0,0,0,67141636,67141636,1088,4112,4112,1,16,16,1,0,0.0625,1,0,1,0.0625,0,0,0,103.63,14.32735495,145.99,9.392012564,2778.75,142.0019278
8,0,1,1,0,0,0,3000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,1000,0.0625,1,0,1,0,0,1,0,1.42,3.617125931,1.48,3.601333087,0.8,3.67151195
8,0,1,1,0,0,0,6000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,2000,0.0625,1,0,1,0,0,1,0,1.27,3.032672089,1.53,3.018128559,1.47,4.633476017
8,0,1,1,0,0,0,9000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,3000,0.0625,1,0,1,0,0,1,0,1.5,3.263433774,1.6,3.411744422,2.48,7.420889435
8,0,1,1,0,0,0,12000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,4000,0.0625,1,0,1,0,0,1,0,1.48,2.729395537,1.58,2.898896342,1.88,4.313420916
8,0,1,1,0,0,0,15000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,5000,0.0625,1,0,1,0,0,1,0,1.54,3.073824979,1.91,3.218990525,1.99,4.680801213
8,0,1,1,0,0,0,18000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,6000,0.0625,1,0,1,0,0,1,0,1.5,2.844292531,2.79,5.014568775,2,4.221374184
8,0,1,1,0,0,0,21000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,7000,0.0625,1,0,1,0,0,1,0,1.59,3.184634987,2.96,4.898816184,2.12,4.200666614
8,0,1,1,0,0,0,24000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,8000,0.0625,1,0,1,0,0,1,0,1.85,4.072775466,3.08,5.343556868,2.07,3.990626517
8,0,1,1,0,0,0,27000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,9000,0.0625,1,0,1,0,0,1,0,1.95,4.304358256,3.16,5.908840834,3.17,5.259382093
8,0,1,1,0,0,0,30000,0,0,0,0,0,0,256,256,0,64,1,1,64,1,1,10000,0.0625,1,0,1,0,0,1,0,2.27,3.854490887,3.17,5.25177113,2.83,4.084250237
8,0,1,1,0,0,0,3000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,1000,0.0625,1,0,1,0,0,1,0,1.44,3.696809435,1.92,5.806341361,1.78,5.158643232
8,0,1,1,0,0,0,6000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,2000,0.0625,1,0,1,0,0,1,0,1.44,3.932734418,2.03,4.944603119,1.77,5.186241414
8,0,1,1,0,0,0,9000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,3000,0.0625,1,0,1,0,0,1,0,1.67,4.287318509,1.79,3.87632558,1.72,3.481608824
8,0,1,1,0,0,0,12000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,4000,0.0625,1,0,1,0,0,1,0,1.72,3.52726523,2.2,5.302829433,1.87,3.848779027
8,0,1,1,0,0,0,15000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,5000,0.0625,1,0,1,0,0,1,0,1.79,3.871162616,2.57,5.757178128,2.07,4.311043957
8,0,1,1,0,0,0,18000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,6000,0.0625,1,0,1,0,0,1,0,1.77,4.388291239,2.5,4.316248371,2.29,5.720655557
8,0,1,1,0,0,0,21000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,7000,0.0625,1,0,1,0,0,1,0,1.57,3.241157201,3.07,5.72233344,2.18,4.475220665
8,0,1,1,0,0,0,24000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,8000,0.0625,1,0,1,0,0,1,0,1.83,4.067075116,2.97,4.530904987,2.67,4.091588933
8,0,1,1,0,0,0,27000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,9000,0.0625,1,0,1,0,0,1,0,2.01,4.553009993,3.09,5.089390926,3.12,4.684613111
8,0,1,1,0,0,0,30000,0,0,0,0,0,0,512,512,0,128,1,1,64,1,1,10000,0.0625,1,0,1,0,0,1,0,2.41,4.891001942,3.51,6.632488221,3.13,4.390113894
8,0,1,1,0,0,0,3000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,1000,0.0625,1,0,1,0,0,1,0,1.41,4.434174106,1.74,4.573007763,1.88,5.453952695
8,0,1,1,0,0,0,6000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,2000,0.0625,1,0,1,0,0,1,0,1.49,4.155706919,1.72,4.094093306,2.14,6.117221592
8,0,1,1,0,0,0,9000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,3000,0.0625,1,0,1,0,0,1,0,1.72,4.393358624,2.23,6.246366944,2.36,6.108223964
8,0,1,1,0,0,0,12000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,4000,0.0625,1,0,1,0,0,1,0,1.89,5.088997937,2.06,5.063240069,2.88,5.901321886
8,0,1,1,0,0,0,15000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,5000,0.0625,1,0,1,0,0,1,0,1.76,4.322314195,2.56,6.34558114,2.52,5.35440006
8,0,1,1,0,0,0,18000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,6000,0.0625,1,0,1,0,0,1,0,1.82,4.663432212,2.81,4.605854969,2.84,6.319367057
8,0,1,1,0,0,0,21000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,7000,0.0625,1,0,1,0,0,1,0,1.88,4.946271323,3.36,6.956320867,3.77,6.667615766
8,0,1,1,0,0,0,24000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,8000,0.0625,1,0,1,0,0,1,0,1.82,4.605171007,2.79,4.492872133,4.31,6.260503175
8,0,1,1,0,0,0,27000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,9000,0.0625,1,0,1,0,0,1,0,1.91,5.002189521,3.15,5.636266495,4.24,5.849991453
8,0,1,1,0,0,0,30000,0,0,0,0,0,0,768,768,0,192,1,1,64,1,1,10000,0.0625,1,0,1,0,0,1,0,2.34,5.238740307,2.91,5.175123187,4.53,6.442755622
8,0,1,1,0,0,0,3000,0,0,0,0,0,0,1024,1024,0,256,1,1,64,1,1,1000,0.0625,1,0,1,0,0,1,0,1.15,3.350746186,1.83,5.169245593,1.74,3.626623774
8,0,1,1,0,0,0,6000,0,0,0,0,0,0,1024,1024,0,256,1,1,64,1,1,2000,0.0625,1,0,1,0,0,1,0,1.3,3.494281042,1.62,3.52641461,2.13,5.15491028
8,0,1,1,0,0,0,9000,0,0,0,0,0,0,1024,1024,0,256,1,1,64,1,1,3000,0.0625,1,0,1,0,0,1,0,1.55,3.785168424,2.16,6.014515774,2.41,5.306778684
8,0,1,1,0,0,0,12000,0,0,0,0,0,0,1024,1024,0,256,1,1,64,1,1,4000,0.0625,1,0,1,0,0,1,0,1.72,4.094093306,1.72,4.094093306,2.89,5.502535779
8,0,1,1,0,0,0,15000,0,0,0,0,0,0,1024,1024,0,256,1,1,64,1,1,5000,0.0625,1,0,1,0,0,1,0,1.84,4.115142768,2.66,5.7170272,3.19,4.544656203
8,0,1,1,0,0,0,18000,0,0,0,0,0,0,1024,1024,0,256,1,1,64,1,1,6000,0.0625,1,0,1,0,0,1,0,1.95,4.654836195,2.98,5.368388958,3.25,4.71036092
8,0,1,1,0,0,0,21000,0,0,0,0,0,0,1024,1024,0,256,1,1,64,1,1,7000,0.0625,1,0,1,0,0,1,0,2.05,5.093868864,2.8,4.322036557,3.11,4.402033621
8,0,1,1,0,0,0,24000,0,0,0,0,0,0,1024,1024,0,256,1,1,64,1,1,8000,0.0625,1,0,1,0,0,1,0,1.95,4.613837882,3.32,5.619394985,3.83,3.800144734
8,0,1,1,0,0,0,27000,0,0,0,0,0,0,1024,1024,0,256,1,1,64,1,1,9000,0.0625,1,0,1,0,0,1,0,2.06,4.69216368,3.03,5.066468198,4.12,4.613631975
8,0,1,1,0,0,0,30000,0,0,0,0,0,0,1024,1024,0,256,1,1,64,1,1,10000,0.0625,1,0,1,0,0,1,0,2.43,4.988496768,3.13,4.685413536,4.25,4.327528163
8,0,1,1,0,0,0,3000,0,0,0,0,0,0,1280,1280,0,320,1,1,64,1,1,1000,0.0625,1,0,1,0,0,1,0,1.69,5.341713208,1.62,4.151578013,2.24,6.471661301
8,0,1,1,0,0,0,6000,0,0,0,0,0,0,1280,1280,0,320,1,1,64,1,1,2000,0.0625,1,0,1,0,0,1,0,1.56,4.315831322,1.78,4.435267748,2.41,5.939856901
8,0,1,1,0,0,0,9000,0,0,0,0,0,0,1280,1280,0,320,1,1,64,1,1,3000,0.0625,1,0,1,0,0,1,0,1.86,4.955845034,2.35,6.907061604,3.26,5.832015089
8,0,1,1,0,0,0,12000,0,0,0,0,0,0,1280,1280,0,320,1,1,64,1,1,4000,0.0625,1,0,1,0,0,1,0,1.9,5.119570294,2.18,5.731282579,3.51,5.893207955
8,0,1,1,0,0,0,15000,0,0,0,0,0,0,1280,1280,0,320,1,1,64,1,1,5000,0.0625,1,0,1,0,0,1,0,1.76,3.723224409,2.44,4.870975262,3.91,3.852518657
8,0,1,1,0,0,0,18000,0,0,0,0,0,0,1280,1280,0,320,1,1,64,1,1,6000,0.0625,1,0,1,0,0,1,0,1.8,3.919183588,3.05,5.320479302,4.01,3.986213742
8,0,1,1,0,0,0,21000,0,0,0,0,0,0,1280,1280,0,320,1,1,64,1,1,7000,0.0625,1,0,1,0,0,1,0,2,4.935585072,3.07,5.056194221,4.96,4.230650068
8,0,1,1,0,0,0,24000,0,0,0,0,0,0,1280,1280,0,320,1,1,64,1,1,8000,0.0625,1,0,1,0,0,1,0,1.98,4.804123229,2.9,3.930648801,4.96,3.936800732
8,0,1,1,0,0,0,27000,0,0,0,0,0,0,1280,1280,0,320,1,1,64,1,1,9000,0.0625,1,0,1,0,0,1,0,1.81,3.689701885,2.64,3.645600088,4.25,4.576843891
8,0,1,1,0,0,0,30000,0,0,0,0,0,0,1280,1280,0,320,1,1,64,1,1,10000,0.0625,1,0,1,0,0,1,0,2.11,3.939276583,3.21,5.973767655,4.81,4.851175115
8,0,1,1,0,0,0,3000,0,0,0,0,0,0,1536,1536,0,384,1,1,64,1,1,1000,0.0625,1,0,1,0,0,1,0,1.46,4.162739483,2.2,6.551335742,2.16,5.232055046
8,0,1,1,0,0,0,6000,0,0,0,0,0,0,1536,1536,0,384,1,1,64,1,1,2000,0.0625,1,0,1,0,0,1,0,1.44,3.990789396,2.16,6.050983391,2.95,5.19109815
8,0,1,1,0,0,0,9000,0,0,0,0,0,0,1536,1536,0,384,1,1,64,1,1,3000,0.0625,1,0,1,0,0,1,0,1.7,4.279018579,2.32,6.412300679,2.91,5.124636572
8,0,1,1,0,0,0,12000,0,0,0,0,0,0,1536,1536,0,384,1,1,64,1,1,4000,0.0625,1,0,1,0,0,1,0,1.8,4.549725266,1.78,4.435267748,3.19,5.287144787
