Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,Tahiti Completion Time (ms),Devastator Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms),cache misses 2M,least set bit
5,1,169,1,0,0,169,912,0,0,2,0,0,0,12125000,11957764,0,1744,1744,1,16,16,1,169,0.06640625,1.000084,127.5,0.5,0,0,1,12,10.72,31.89,206.76,189453.125,16
5,1,169,1,0,0,169,912,0,0,2,0,0,0,13018340,12845056,0,1792,1792,1,16,16,1,169,0.06640625,1.00008,127.5,0.5,0,0,1,12,11.32,35.21,217.28,203411.5625,256
5,1,169,1,0,0,169,912,0,0,2,0,0,0,13032776,12859396,0,1808,1808,1,16,16,1,169,0.06640625,1.000078,127.5,0.5,0,0,1,12,11.13,34.99,218.73,203637.125,16
5,1,169,1,0,0,169,912,0,0,2,0,0,0,13958372,13778944,0,1856,1856,1,16,16,1,169,0.06640625,1.000074,127.5,0.5,0,0,1,12,11.69,37.65,237.41,218099.5625,64
5,1,169,1,0,0,169,912,0,0,2,0,0,0,13973320,13793796,0,1872,1872,1,16,16,1,169,0.06640625,1.000073,127.5,0.5,0,0,1,12,11.66,38.99,231.03,218333.125,16
5,1,169,1,0,0,169,912,0,0,2,0,0,0,14931172,14745600,0,1920,1920,1,16,16,1,169,0.06640625,1.000069,127.5,0.5,0,0,1,12,12.16,41,252.32,233299.5625,128
5,1,169,1,0,0,169,912,0,0,2,0,0,0,14946632,14760964,0,1936,1936,1,16,16,1,169,0.06640625,1.000068,127.5,0.5,0,0,1,12,12.31,40.09,248.89,233541.125,16
5,1,169,1,0,0,169,912,0,0,2,0,0,0,15936740,15745024,0,1984,1984,1,16,16,1,169,0.06640625,1.000065,127.5,0.5,0,0,1,12,12.94,43.31,271.07,249011.5625,64
5,1,169,1,0,0,169,912,0,0,2,0,0,0,15952712,15760900,0,2000,2000,1,16,16,1,169,0.06640625,1.000064,127.5,0.5,0,0,1,12,13.4,44.64,272.77,249261.125,16
5,1,169,1,0,0,169,912,0,0,2,0,0,0,16975076,16777216,0,2048,2048,1,16,16,1,169,0.06640625,1.000061,127.5,0.5,0,0,1,12,13.61,45.47,289.65,265235.5625,2048
5,1,169,1,0,0,169,912,0,0,2,0,0,0,16991560,16793604,0,2064,2064,1,16,16,1,169,0.06640625,1.00006,127.5,0.5,0,0,1,12,13.25,46.49,292.61,265493.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,25236,16384,0,64,64,1,16,16,1,225,0.06640625,1.0625,127.5,0.5,0,0,1,14,3.79,4.27,4.29,394.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,25864,16900,0,80,80,1,16,16,1,225,0.06640625,1.04,127.5,0.5,0,0,1,14,4.15,4.66,4.44,404.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,81556,65536,0,128,128,1,16,16,1,225,0.06640625,1.015625,127.5,0.5,0,0,1,14,3.82,4.39,5.77,1274.3125,128
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,82696,66564,0,144,144,1,16,16,1,225,0.06640625,1.012346,127.5,0.5,0,0,1,14,4.05,4.64,5.82,1292.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,170644,147456,0,192,192,1,16,16,1,225,0.06640625,1.006944,127.5,0.5,0,0,1,14,4.03,4.89,7.87,2666.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,172296,148996,0,208,208,1,16,16,1,225,0.06640625,1.005917,127.5,0.5,0,0,1,14,4.46,5.53,8.61,2692.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,292500,262144,0,256,256,1,16,16,1,225,0.06640625,1.003906,127.5,0.5,0,0,1,14,4.18,5.58,9.84,4570.3125,256
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,294664,264196,0,272,272,1,16,16,1,225,0.06640625,1.00346,127.5,0.5,0,0,1,14,4.33,5.68,11.15,4604.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,447124,409600,0,320,320,1,16,16,1,225,0.06640625,1.0025,127.5,0.5,0,0,1,14,4.36,5.38,12.62,6986.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,449800,412164,0,336,336,1,16,16,1,225,0.06640625,1.002268,127.5,0.5,0,0,1,14,4.32,6.23,12.68,7028.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,634516,589824,0,384,384,1,16,16,1,225,0.06640625,1.001736,127.5,0.5,0,0,1,14,4.36,6.33,15.57,9914.3125,128
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,637704,592900,0,400,400,1,16,16,1,225,0.06640625,1.0016,127.5,0.5,0,0,1,14,4.4,6.45,16.22,9964.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,854676,802816,0,448,448,1,16,16,1,225,0.06640625,1.001276,127.5,0.5,0,0,1,14,4.51,6.83,19.96,13354.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,858376,806404,0,464,464,1,16,16,1,225,0.06640625,1.001189,127.5,0.5,0,0,1,14,4.48,6.74,19.81,13412.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,1107604,1048576,0,512,512,1,16,16,1,225,0.06640625,1.000977,127.5,0.5,0,0,1,14,4.89,7.28,24.73,17306.3125,512
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,1111816,1052676,0,528,528,1,16,16,1,225,0.06640625,1.000918,127.5,0.5,0,0,1,14,4.83,7.62,25.63,17372.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,1393300,1327104,0,576,576,1,16,16,1,225,0.06640625,1.000772,127.5,0.5,0,0,1,14,5.24,8.54,31.21,21770.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,1398024,1331716,0,592,592,1,16,16,1,225,0.06640625,1.000731,127.5,0.5,0,0,1,14,5.43,8.79,32.34,21844.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,1711764,1638400,0,640,640,1,16,16,1,225,0.06640625,1.000625,127.5,0.5,0,0,1,14,5.62,9.6,37.17,26746.3125,128
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,1717000,1643524,0,656,656,1,16,16,1,225,0.06640625,1.000595,127.5,0.5,0,0,1,14,5.31,9.54,38.74,26828.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,2062996,1982464,0,704,704,1,16,16,1,225,0.06640625,1.000517,127.5,0.5,0,0,1,14,5.54,10.21,45.47,32234.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,2068744,1988100,0,720,720,1,16,16,1,225,0.06640625,1.000494,127.5,0.5,0,0,1,14,5.27,10.04,44.55,32324.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,2446996,2359296,0,768,768,1,16,16,1,225,0.06640625,1.000434,127.5,0.5,0,0,1,14,5.58,11.18,52.64,38234.3125,256
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,2453256,2365444,0,784,784,1,16,16,1,225,0.06640625,1.000417,127.5,0.5,0,0,1,14,5.58,11.13,52.49,38332.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,2863764,2768896,0,832,832,1,16,16,1,225,0.06640625,1.00037,127.5,0.5,0,0,1,14,5.8,11.84,59.9,44746.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,2870536,2775556,0,848,848,1,16,16,1,225,0.06640625,1.000356,127.5,0.5,0,0,1,14,5.75,12.08,60.37,44852.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,3313300,3211264,0,896,896,1,16,16,1,225,0.06640625,1.000319,127.5,0.5,0,0,1,14,6.07,13.26,76.82,51770.3125,128
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,3320584,3218436,0,912,912,1,16,16,1,225,0.06640625,1.000308,127.5,0.5,0,0,1,14,6.16,13.37,69.65,51884.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,3795604,3686400,0,960,960,1,16,16,1,225,0.06640625,1.000278,127.5,0.5,0,0,1,14,6.21,14.57,79.5,59306.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,3803400,3694084,0,976,976,1,16,16,1,225,0.06640625,1.000269,127.5,0.5,0,0,1,14,6.21,14.5,82.98,59428.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,4310676,4194304,0,1024,1024,1,16,16,1,225,0.06640625,1.000244,127.5,0.5,0,0,1,14,6.83,16.32,90.98,67354.3125,1024
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,4318984,4202500,0,1040,1040,1,16,16,1,225,0.06640625,1.000237,127.5,0.5,0,0,1,14,6.49,16.25,89.38,67484.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,4858516,4734976,0,1088,1088,1,16,16,1,225,0.06640625,1.000216,127.5,0.5,0,0,1,14,6.88,18.41,102.11,75914.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,4867336,4743684,0,1104,1104,1,16,16,1,225,0.06640625,1.00021,127.5,0.5,0,0,1,14,6.98,18.59,103.03,76052.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,5439124,5308416,0,1152,1152,1,16,16,1,225,0.06640625,1.000193,127.5,0.5,0,0,1,14,7.44,21.7,111.07,84986.3125,128
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,5448456,5317636,0,1168,1168,1,16,16,1,225,0.06640625,1.000188,127.5,0.5,0,0,1,14,6.96,21.97,165.25,85132.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,6052500,5914624,0,1216,1216,1,16,16,1,225,0.06640625,1.000173,127.5,0.5,0,0,1,14,8.17,21.66,149.75,94570.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,6062344,5924356,0,1232,1232,1,16,16,1,225,0.06640625,1.000169,127.5,0.5,0,0,1,14,7.87,22.35,133.55,94724.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,6698644,6553600,0,1280,1280,1,16,16,1,225,0.06640625,1.000156,127.5,0.5,0,0,1,14,8.28,25.54,161.47,104666.3125,256
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,6709000,6563844,0,1296,1296,1,16,16,1,225,0.06640625,1.000152,127.5,0.5,0,0,1,14,7.94,25.08,141.76,104828.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,7377556,7225344,0,1344,1344,1,16,16,1,225,0.06640625,1.000142,127.5,0.5,0,0,1,14,8.09,26.89,162.9,115274.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,7388424,7236100,0,1360,1360,1,16,16,1,225,0.06640625,1.000138,127.5,0.5,0,0,1,14,8.18,27.71,171.33,115444.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,8089236,7929856,0,1408,1408,1,16,16,1,225,0.06640625,1.000129,127.5,0.5,0,0,1,14,8.36,29.91,184.03,126394.3125,128
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,8100616,7941124,0,1424,1424,1,16,16,1,225,0.06640625,1.000126,127.5,0.5,0,0,1,14,8.78,29.08,172.55,126572.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,8833684,8667136,0,1472,1472,1,16,16,1,225,0.06640625,1.000118,127.5,0.5,0,0,1,14,9.12,29.87,206.1,138026.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,8845576,8678916,0,1488,1488,1,16,16,1,225,0.06640625,1.000116,127.5,0.5,0,0,1,14,8.92,30.8,208.02,138212.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,9610900,9437184,0,1536,1536,1,16,16,1,225,0.06640625,1.000108,127.5,0.5,0,0,1,14,9.71,31.28,244.74,150170.3125,512
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,9623304,9449476,0,1552,1552,1,16,16,1,225,0.06640625,1.000106,127.5,0.5,0,0,1,14,9.86,32.01,215.64,150364.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,10420884,10240000,0,1600,1600,1,16,16,1,225,0.06640625,1.0001,127.5,0.5,0,0,1,14,10.06,35.5,240.92,162826.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,10433800,10252804,0,1616,1616,1,16,16,1,225,0.06640625,1.000098,127.5,0.5,0,0,1,14,10.35,35.57,246.43,163028.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,11263636,11075584,0,1664,1664,1,16,16,1,225,0.06640625,1.000093,127.5,0.5,0,0,1,14,10.56,40.65,247.32,175994.3125,128
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,11277064,11088900,0,1680,1680,1,16,16,1,225,0.06640625,1.000091,127.5,0.5,0,0,1,14,10.86,38.26,251.9,176204.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,12139156,11943936,0,1728,1728,1,16,16,1,225,0.06640625,1.000086,127.5,0.5,0,0,1,14,11.31,40,273.26,189674.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,12153096,11957764,0,1744,1744,1,16,16,1,225,0.06640625,1.000084,127.5,0.5,0,0,1,14,10.84,40.57,265.29,189892.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,13047444,12845056,0,1792,1792,1,16,16,1,225,0.06640625,1.00008,127.5,0.5,0,0,1,14,11.56,43.18,283.49,203866.3125,256
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,13061896,12859396,0,1808,1808,1,16,16,1,225,0.06640625,1.000078,127.5,0.5,0,0,1,14,11.2,44.04,295.07,204092.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,13988500,13778944,0,1856,1856,1,16,16,1,225,0.06640625,1.000074,127.5,0.5,0,0,1,14,11.69,43.63,310.33,218570.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,14003464,13793796,0,1872,1872,1,16,16,1,225,0.06640625,1.000073,127.5,0.5,0,0,1,14,11.98,45.82,314.94,218804.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,14962324,14745600,0,1920,1920,1,16,16,1,225,0.06640625,1.000069,127.5,0.5,0,0,1,14,12.7,50.1,354.73,233786.3125,128
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,14977800,14760964,0,1936,1936,1,16,16,1,225,0.06640625,1.000068,127.5,0.5,0,0,1,14,12.38,49.49,359.02,234028.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,15968916,15745024,0,1984,1984,1,16,16,1,225,0.06640625,1.000065,127.5,0.5,0,0,1,14,12.79,51.23,361.12,249514.3125,64
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,15984904,15760900,0,2000,2000,1,16,16,1,225,0.06640625,1.000064,127.5,0.5,0,0,1,14,12.74,55.14,353.2,249764.125,16
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,17008276,16777216,0,2048,2048,1,16,16,1,225,0.06640625,1.000061,127.5,0.5,0,0,1,14,13.73,54.37,382.63,265754.3125,2048
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,17024776,16793604,0,2064,2064,1,16,16,1,225,0.06640625,1.00006,127.5,0.5,0,0,1,14,13.88,56.5,383.06,266012.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,26756,16384,0,64,64,1,16,16,1,289,0.06640625,1.0625,127.5,0.5,0,0,1,32,4.23,4.76,4.52,418.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,27400,16900,0,80,80,1,16,16,1,289,0.06640625,1.04,127.5,0.5,0,0,1,32,4.38,4.55,4.75,428.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,84100,65536,0,128,128,1,16,16,1,289,0.06640625,1.015625,127.5,0.5,0,0,1,32,3.96,4.65,6.61,1314.0625,128
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,85256,66564,0,144,144,1,16,16,1,289,0.06640625,1.012346,127.5,0.5,0,0,1,32,4.52,5.24,6.83,1332.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,174212,147456,0,192,192,1,16,16,1,289,0.06640625,1.006944,127.5,0.5,0,0,1,32,4.37,5.22,9.2,2722.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,175880,148996,0,208,208,1,16,16,1,289,0.06640625,1.005917,127.5,0.5,0,0,1,32,4.28,5.16,8.76,2748.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,297092,262144,0,256,256,1,16,16,1,289,0.06640625,1.003906,127.5,0.5,0,0,1,32,4.67,6.39,13.72,4642.0625,256
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,299272,264196,0,272,272,1,16,16,1,289,0.06640625,1.00346,127.5,0.5,0,0,1,32,4.3,6.12,12.16,4676.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,452740,409600,0,320,320,1,16,16,1,289,0.06640625,1.0025,127.5,0.5,0,0,1,32,4.56,6.62,15.6,7074.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,455432,412164,0,336,336,1,16,16,1,289,0.06640625,1.002268,127.5,0.5,0,0,1,32,4.98,6.77,18.46,7116.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,641156,589824,0,384,384,1,16,16,1,289,0.06640625,1.001736,127.5,0.5,0,0,1,32,5.17,7.53,22.74,10018.0625,128
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,644360,592900,0,400,400,1,16,16,1,289,0.06640625,1.0016,127.5,0.5,0,0,1,32,4.68,6.99,19.7,10068.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,862340,802816,0,448,448,1,16,16,1,289,0.06640625,1.001276,127.5,0.5,0,0,1,32,4.81,7.38,23.99,13474.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,866056,806404,0,464,464,1,16,16,1,289,0.06640625,1.001189,127.5,0.5,0,0,1,32,4.71,7.55,28.66,13532.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,1116292,1048576,0,512,512,1,16,16,1,289,0.06640625,1.000977,127.5,0.5,0,0,1,32,5.35,8.6,33.07,17442.0625,512
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,1120520,1052676,0,528,528,1,16,16,1,289,0.06640625,1.000918,127.5,0.5,0,0,1,32,4.94,8.64,31.34,17508.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,1403012,1327104,0,576,576,1,16,16,1,289,0.06640625,1.000772,127.5,0.5,0,0,1,32,5.22,9.47,41.99,21922.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,1407752,1331716,0,592,592,1,16,16,1,289,0.06640625,1.000731,127.5,0.5,0,0,1,32,5.3,9.36,41.6,21996.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,1722500,1638400,0,640,640,1,16,16,1,289,0.06640625,1.000625,127.5,0.5,0,0,1,32,5.51,10.31,45.75,26914.0625,128
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,1727752,1643524,0,656,656,1,16,16,1,289,0.06640625,1.000595,127.5,0.5,0,0,1,32,5.34,10.52,46.52,26996.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,2074756,1982464,0,704,704,1,16,16,1,289,0.06640625,1.000517,127.5,0.5,0,0,1,32,5.91,11.91,64.99,32418.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,2080520,1988100,0,720,720,1,16,16,1,289,0.06640625,1.000494,127.5,0.5,0,0,1,32,5.67,11.58,61.09,32508.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,2459780,2359296,0,768,768,1,16,16,1,289,0.06640625,1.000434,127.5,0.5,0,0,1,32,5.96,12.71,75.36,38434.0625,256
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,2466056,2365444,0,784,784,1,16,16,1,289,0.06640625,1.000417,127.5,0.5,0,0,1,32,5.94,12.93,76.22,38532.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,2877572,2768896,0,832,832,1,16,16,1,289,0.06640625,1.00037,127.5,0.5,0,0,1,32,6.13,14.39,86.7,44962.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,2884360,2775556,0,848,848,1,16,16,1,289,0.06640625,1.000356,127.5,0.5,0,0,1,32,5.96,14.59,86.54,45068.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,3328132,3211264,0,896,896,1,16,16,1,289,0.06640625,1.000319,127.5,0.5,0,0,1,32,6.3,15.98,98.63,52002.0625,128
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,3335432,3218436,0,912,912,1,16,16,1,289,0.06640625,1.000308,127.5,0.5,0,0,1,32,6.49,16.58,91.14,52116.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,3811460,3686400,0,960,960,1,16,16,1,289,0.06640625,1.000278,127.5,0.5,0,0,1,32,7.1,17.84,110.65,59554.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,3819272,3694084,0,976,976,1,16,16,1,289,0.06640625,1.000269,127.5,0.5,0,0,1,32,6.81,18,114.36,59676.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,4327556,4194304,0,1024,1024,1,16,16,1,289,0.06640625,1.000244,127.5,0.5,0,0,1,32,7.29,21.45,119.27,67618.0625,1024
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,4335880,4202500,0,1040,1040,1,16,16,1,289,0.06640625,1.000237,127.5,0.5,0,0,1,32,6.84,19.69,135.14,67748.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,4876420,4734976,0,1088,1088,1,16,16,1,289,0.06640625,1.000216,127.5,0.5,0,0,1,32,7.13,21.54,143,76194.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,4885256,4743684,0,1104,1104,1,16,16,1,289,0.06640625,1.00021,127.5,0.5,0,0,1,32,7.34,22.44,139.19,76332.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,5458052,5308416,0,1152,1152,1,16,16,1,289,0.06640625,1.000193,127.5,0.5,0,0,1,32,7.89,25.51,175.97,85282.0625,128
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,5467400,5317636,0,1168,1168,1,16,16,1,289,0.06640625,1.000188,127.5,0.5,0,0,1,32,7.3,24.12,175.66,85428.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,6072452,5914624,0,1216,1216,1,16,16,1,289,0.06640625,1.000173,127.5,0.5,0,0,1,32,7.88,28.91,176.18,94882.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,6082312,5924356,0,1232,1232,1,16,16,1,289,0.06640625,1.000169,127.5,0.5,0,0,1,32,7.82,27.07,171.93,95036.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,6719620,6553600,0,1280,1280,1,16,16,1,289,0.06640625,1.000156,127.5,0.5,0,0,1,32,8.43,32.05,191.99,104994.0625,256
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,6729992,6563844,0,1296,1296,1,16,16,1,289,0.06640625,1.000152,127.5,0.5,0,0,1,32,8.31,29.23,221.08,105156.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,7399556,7225344,0,1344,1344,1,16,16,1,289,0.06640625,1.000142,127.5,0.5,0,0,1,32,8.62,34.44,218.96,115618.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,7410440,7236100,0,1360,1360,1,16,16,1,289,0.06640625,1.000138,127.5,0.5,0,0,1,32,8.62,34.19,220.31,115788.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,8112260,7929856,0,1408,1408,1,16,16,1,289,0.06640625,1.000129,127.5,0.5,0,0,1,32,8.89,33.97,229.43,126754.0625,128
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,8123656,7941124,0,1424,1424,1,16,16,1,289,0.06640625,1.000126,127.5,0.5,0,0,1,32,9.21,35.36,228.51,126932.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,8857732,8667136,0,1472,1472,1,16,16,1,289,0.06640625,1.000118,127.5,0.5,0,0,1,32,9.59,38.55,272.34,138402.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,8869640,8678916,0,1488,1488,1,16,16,1,289,0.06640625,1.000116,127.5,0.5,0,0,1,32,10.04,37.45,265.01,138588.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,9635972,9437184,0,1536,1536,1,16,16,1,289,0.06640625,1.000108,127.5,0.5,0,0,1,32,9.74,40.05,289.46,150562.0625,512
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,9648392,9449476,0,1552,1552,1,16,16,1,289,0.06640625,1.000106,127.5,0.5,0,0,1,32,9.83,40.77,287.68,150756.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,10446980,10240000,0,1600,1600,1,16,16,1,289,0.06640625,1.0001,127.5,0.5,0,0,1,32,10.88,43.53,302.62,163234.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,10459912,10252804,0,1616,1616,1,16,16,1,289,0.06640625,1.000098,127.5,0.5,0,0,1,32,10.24,43.46,306.5,163436.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,11290756,11075584,0,1664,1664,1,16,16,1,289,0.06640625,1.000093,127.5,0.5,0,0,1,32,10.94,46.12,334.82,176418.0625,128
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,11304200,11088900,0,1680,1680,1,16,16,1,289,0.06640625,1.000091,127.5,0.5,0,0,1,32,11.12,45.91,336.14,176628.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,12167300,11943936,0,1728,1728,1,16,16,1,289,0.06640625,1.000086,127.5,0.5,0,0,1,32,11.37,50.11,363.29,190114.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,12181256,11957764,0,1744,1744,1,16,16,1,289,0.06640625,1.000084,127.5,0.5,0,0,1,32,11.43,49.76,373.98,190332.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,13076612,12845056,0,1792,1792,1,16,16,1,289,0.06640625,1.00008,127.5,0.5,0,0,1,32,12.31,53.59,400.2,204322.0625,256
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,13091080,12859396,0,1808,1808,1,16,16,1,289,0.06640625,1.000078,127.5,0.5,0,0,1,32,11.87,56.24,385.8,204548.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,14018692,13778944,0,1856,1856,1,16,16,1,289,0.06640625,1.000074,127.5,0.5,0,0,1,32,12.17,56.25,424.98,219042.0625,64
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,14033672,13793796,0,1872,1872,1,16,16,1,289,0.06640625,1.000073,127.5,0.5,0,0,1,32,12.25,55.61,419.52,219276.125,16
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,14993540,14745600,0,1920,1920,1,16,16,1,289,0.06640625,1.000069,127.5,0.5,0,0,1,32,13.05,59.44,434.46,234274.0625,128
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,15009032,14760964,0,1936,1936,1,16,16,1,289,0.06640625,1.000068,127.5,0.5,0,0,1,32,12.97,61.94,443.67,234516.125,16
